site,x,y,z,psi_float,psi_prev_float,m_prev_float,psi_hex,psi_prev_hex,m_prev_hex
237,5,5,3,4804.2173004150,19251.3558502197,210.4526519775,0x12C437A1,0x4B335B19,0x00D273E1
238,6,5,3,-5162.4655303955,-4188.1709442139,424.6710662842,0xEBD588D3,0xEFA3D43D,0x01A8ABCB
239,7,5,3,-13280.0614929199,-18716.8849334717,161.4819183350,0xCC1FF042,0xB6E31D75,0x00A17B5F
240,0,6,3,-7800.2783966064,19579.2248382568,216.0876617432,0xE187B8BB,0x4C7B398F,0x00D81671
241,1,6,3,-9160.4302673340,-4148.0852661133,-585.5776824951,0xDC3791DA,0xEFCBEA2C,0xFDB66C1D
242,2,6,3,27216.5975952148,-28904.5898437500,-1216.2655792236,0x6A5098FC,0x8F176900,0xFB3FBC03
243,3,6,3,26768.5146026611,-10910.8014526367,-601.0112304688,0x689083BD,0xD56132D4,0xFDA6FD20
244,4,6,3,8242.6374816895,32383.1850585938,348.8695983887,0x2032A332,0x7E7F2F60,0x015CDE9E
245,5,6,3,25701.5611419678,24147.4307556152,-1154.2292327881,0x64658FA7,0x5E536E46,0xFB7DC551
246,6,6,3,32466.5257873535,-7457.0613250732,-365.3627929688,0x7ED2869A,0xE2DEF04D,0xFE92A320
247,7,6,3,16087.6554565430,20571.0105133057,-35.0345916748,0x3ED7A7CC,0x505B02B1,0xFFDCF725
248,0,7,3,23028.9175262451,20571.6027679443,-390.0259246826,0x59F4EAE3,0x505B9A4F,0xFE79F95D
249,1,7,3,-30447.4676513672,13288.4494781494,201.3996276855,0x89108848,0x33E87311,0x00C9664E
250,2,7,3,-28138.3927459717,6399.7697601318,556.5694732666,0x92159B75,0x18FFC50F,0x022C91C9
251,3,7,3,28146.9625854492,-7716.0015106201,525.6675872803,0x6DF2F66C,0xE1DBFF9D,0x020DAAE7
252,4,7,3,16512.3900299072,-3548.4291992188,-40.5346374512,0x408063D9,0xF2239220,0xFFD77722
253,5,7,3,-22425.5391845703,-29806.7679595947,-613.0164794922,0xA86675F8,0x8B913B67,0xFD9AFBC8
254,6,7,3,32648.5908355713,21296.4631652832,305.8492279053,0x7F889741,0x53307692,0x0131D967
255,7,7,3,-8502.4630279541,21166.4925384521,362.5837707520,0xDEC98977,0x52AE7E17,0x016A9572
256,0,0,4,-25060.9682312012,-16764.3019256592,-268.9834594727,0x9E1B0822,0xBE83B2B5,0xFEF3043C
257,1,0,4,-19244.6820068359,27531.5399627686,419.7784881592,0xB4D35168,0x6B8B8A3B,0x01A3C74B
258,2,0,4,-11610.1859588623,18243.7886657715,-410.7899017334,0xD2A5D065,0x4743C9E6,0xFE6535C9
259,3,0,4,-29690.4071960449,9619.6651763916,38.0815887451,0x8C0597C2,0x2593AA49,0x002614E3
260,4,0,4,-25583.4197235107,-28700.6080932617,240.0625000000,0x9C10948D,0x8FE36454,0x00F01000
261,5,0,4,18793.8967437744,-20656.5042572021,-603.8208160400,0x4969E591,0xAF4F7EE9,0xFDA42DDF
262,6,0,4,-20523.7800292969,1931.4635009766,1325.6241912842,0xAFD43850,0x078B76A8,0x052D9FCB
263,7,0,4,26113.0720672607,-24037.9835968018,205.3652954102,0x66011273,0xA21A0433,0x00CD5D84
264,0,1,4,-29358.0971069336,-26702.2059020996,6.4655609131,0x8D51E724,0x97B1CB4A,0x0006772F
265,1,1,4,32674.2743682861,23770.8292388916,300.7443389893,0x7FA2463D,0x5CDAD449,0x012CBE8D
266,2,1,4,17394.6647033691,26828.3755187988,466.4623260498,0x43F2AA2A,0x68CC6022,0x01D2765B
267,3,1,4,-3946.4251403809,11814.6965179443,624.9161071777,0xF095932A,0x2E26B24F,0x0270EA86
268,4,1,4,14500.3471832275,17776.1256256104,829.8343658447,0x38A458E1,0x45702029,0x033DD599
269,5,1,4,-18707.9060211182,-12816.0724182129,679.7362823486,0xB6EC180F,0xCDEFED76,0x02A7BC7D
270,6,1,4,6749.8800201416,-1441.8138580322,-692.0273132324,0x1A5DE149,0xFA5E2FA7,0xFD4BF902
271,7,1,4,-25611.4977569580,-27724.6487121582,-450.8583221436,0x9BF48093,0x93B359EE,0xFE3D2445
272,0,2,4,-9693.4056396484,15867.7806854248,-328.8354492188,0xDA229828,0x3DFBC7DB,0xFEB72A20
273,1,2,4,5561.7616424561,8885.8402709961,595.2449340820,0x15B9C2FB,0x22B5D71C,0x02533EB4
274,2,2,4,4653.9643554688,21250.2201995850,-179.0621948242,0x122DF6E0,0x5302385F,0xFF4CF014
275,3,2,4,6549.2005157471,-10539.5712890625,213.9866180420,0x19953355,0xD6D46DC0,0x00D5FC93
276,4,2,4,-2468.1442108154,-19653.2624816895,470.0097656250,0xF65BDB15,0xB33ABCCE,0x01D60280
277,5,2,4,13553.5819244385,30281.6144714355,-148.3581390381,0x34F194F9,0x76499D4E,0xFF6BA451
278,6,2,4,-30808.4906921387,12173.7797546387,-591.8200531006,0x87A78262,0x2F8DC79E,0xFDB02E11
279,7,2,4,15373.9274444580,383.9300231934,-308.8265380859,0x3C0DED6D,0x017FEE16,0xFECB2C68
280,0,3,4,32230.5456695557,-22915.7855377197,-44.2185058594,0x7DE68BB1,0xA67C36E7,0xFFD3C810
281,1,3,4,5471.7897491455,-31532.3658142090,-97.9893035889,0x155FCA2D,0x84D3A25A,0xFF9E02BD
282,2,3,4,-458.1812591553,15029.2209625244,-550.1498260498,0xFE35D199,0x3AB53891,0xFDD9D9A5
283,3,3,4,17384.9138031006,27975.8087463379,-422.8636322021,0x43E8E9EF,0x6D47CF0A,0xFE5922E9
284,4,3,4,10444.8645477295,-27426.0453338623,-623.0543212891,0x28CCDD53,0x94DDF465,0xFD90F218
285,5,3,4,-31678.0872344971,-20484.3044128418,210.5572814941,0x8441E9AB,0xAFFBB212,0x00D28EAA
286,6,3,4,30686.5593719482,6897.8603973389,-691.4969024658,0x77DE8F33,0x1AF1DC43,0xFD4C80CB
287,7,3,4,-28496.4381713867,-27909.9251708984,-645.2738952637,0x90AF8FD4,0x92FA1328,0xFD7AB9E2
288,0,4,4,-27096.0062408447,-17430.3589324951,794.8966217041,0x9627FE67,0xBBE9A41D,0x031AE589
289,1,4,4,7440.4880065918,-19829.3114929199,-491.4545288086,0x1D107CEE,0xB28AB042,0xFE148BA4
290,2,4,4,11594.5034790039,-6189.4081878662,905.1593780518,0x2D4A80E4,0xE7D29781,0x038928CD
291,3,4,4,-32152.0763702393,20888.0841217041,-330.9948883057,0x8267EC73,0x51981589,0xFEB5014F
292,4,4,4,-30390.2567749023,-1731.3494110107,396.6318664551,0x8949BE44,0xF93CA68D,0x018CA1C2
293,5,4,4,6501.0619201660,17785.0930023193,-176.5325622559,0x19650FDA,0x457917CF,0xFF4F77AA
294,6,4,4,-21178.7923736572,-15299.7485351562,182.4755706787,0xAD453527,0xC43C4060,0x00B679BF
295,7,4,4,-6269.4144439697,25929.2331390381,-432.6641998291,0xE78295E7,0x65493BAF,0xFE4F55F7
296,0,5,4,-20928.7089538574,31368.3197784424,212.6681060791,0xAE3F4A82,0x7A8851DD,0x00D4AB09
297,1,5,4,-18859.8773498535,-29571.0507049561,827.2413482666,0xB6541F66,0x8C7CF305,0x033B3DC9
298,2,5,4,-6368.6764373779,-9604.1709594727,-360.7514801025,0xE71F52D5,0xDA7BD43C,0xFE973F9F
299,3,5,4,-15848.0600280762,-20756.4920501709,501.2322387695,0xC217F0A2,0xAEEB8209,0x01F53B74
300,4,5,4,-2900.0933532715,-3649.7299652100,966.0335693359,0xF4ABE81A,0xF1BE4521,0x03C60898
301,5,5,4,31358.7147216797,-16505.2388458252,521.6250762939,0x7A7EB6F8,0xBF86C2DB,0x0209A005
302,6,5,4,23075.6864624023,-23151.4565582275,226.1785125732,0x5A23AFBC,0xA5908B1F,0x00E22DB3
303,7,5,4,-15104.0006866455,3733.0755767822,379.2772674561,0xC4FFFFD3,0x0E951359,0x017B46FB
304,0,6,4,-21281.9833679199,3976.2373962402,395.1849212646,0xACDE0442,0x0F883CC6,0x018B2F57
305,1,6,4,-3230.6507415771,22850.8011322021,1276.9831237793,0xF3615969,0x5942CD17,0x04FCFBAE
306,2,6,4,-13501.7767791748,-1159.2239990234,-653.8002319336,0xCB423925,0xFB78C6A8,0xFD723324
307,3,6,4,8713.5815734863,23596.9351043701,1050.3934936523,0x220994E2,0x5C2CEF63,0x041A64BC
308,4,6,4,-13185.2247772217,9398.7947387695,-471.9994049072,0xCC7EC675,0x24B6CB74,0xFE280027
309,5,6,4,-2777.8034210205,-3997.9039306641,-317.8695678711,0xF5263253,0xF0621898,0xFEC22164
310,6,6,4,-17163.3252410889,30085.1010131836,668.6188507080,0xBCF4ACBD,0x758519DC,0x029C9E6D
311,7,6,4,20411.5482330322,-10130.8387298584,621.8010101318,0x4FBB8C59,0xD86D2949,0x026DCD0F
312,0,7,4,8685.0839538574,-2121.7733306885,1.2292327881,0x21ED157E,0xF7B63A07,0x00013AAF
313,1,7,4,15640.4087219238,-24362.1013793945,314.9465942383,0x3D1868A2,0xA0D5E60C,0x013AF254
314,2,7,4,-9455.0431976318,-8096.9376068115,522.1371154785,0xDB10F4F1,0xE05F0FF9,0x020A231A
315,3,7,4,2715.5392761230,-16758.8835601807,441.6264495850,0x0A9B8A0E,0xBE891DCF,0x01B9A05F
316,4,7,4,28333.6242828369,-5621.3107604980,503.6354370117,0x6EAD9FD1,0xEA0AB072,0x01F7A2AC
317,5,7,4,-12089.1861724854,-9365.2008666992,107.6230468750,0xD0C6D057,0xDB6ACC94,0x006B9F80
318,6,7,4,-9285.2712097168,-12979.0598602295,684.6534423828,0xDBBABA92,0xCD4CF0AD,0x02ACA748
319,7,7,4,2899.3148040771,13430.3572387695,-185.8047332764,0x0B535097,0x34765B74,0xFF4631FD
320,0,0,5,-3351.4563903809,-30377.5745544434,-557.6527709961,0xF2E88B2A,0x89566CEA,0xFDD258E4
321,1,0,5,26047.0796813965,-8650.0753784180,1164.0285339355,0x65BF1466,0xDE35ECB4,0x048C074E
322,2,0,5,21217.4342498779,13506.4873504639,716.3938598633,0x52E16F2B,0x34C27CC3,0x02CC64D4
323,3,0,5,-22843.1697845459,-30578.1129302979,-331.5345916748,0xA6C4D489,0x888DE317,0xFEB47725
324,4,0,5,1916.4045867920,-14357.4170379639,535.7570800781,0x077C6793,0xC7EA953D,0x0217C1D0
325,5,0,5,8551.6028900146,-23859.9253997803,422.4319458008,0x21679A57,0xA2CC1319,0x01A66E94
326,6,0,5,-9301.0256042480,-10274.7062683105,-1293.6901855469,0xDBAAF972,0xD7DD4B32,0xFAF24F50
327,7,0,5,-29617.2111053467,11071.6213684082,-42.0922393799,0x8C4EC9F5,0x2B3F9F12,0xFFD5E863
328,0,1,5,15065.1664581299,28675.5758056641,-491.8868103027,0x3AD92A9D,0x70039368,0xFE141CFA
329,1,1,5,-6132.0284423828,-17031.3006896973,-177.4330902100,0xE80BF8B8,0xBD78B306,0xFF4E9121
330,2,1,5,28270.1476135254,25218.2984924316,-363.9324798584,0x6E6E25CA,0x62824C6A,0xFE941149
331,3,1,5,11802.5273895264,-31438.1639862061,-240.6402740479,0x2E1A8703,0x8531D605,0xFF0F5C17
332,4,1,5,-6774.9946746826,13971.1086273193,-273.2501525879,0xE589015D,0x36931BCF,0xFEEEBFF6
333,5,1,5,-15354.5735168457,2937.7069091797,-40.5326690674,0xC4056D2E,0x0B79B4F8,0xFFD777A3
334,6,1,5,-29619.7876892090,-31325.4347534180,-689.3676910400,0x8C4C365A,0x85A290B4,0xFD4EA1DF
335,7,1,5,-22674.4658050537,-21577.4183654785,-116.6932067871,0xA76D88C1,0xABB694E6,0xFF8B4E8A
336,0,2,5,7617.4767150879,30700.5664215088,362.8594055176,0x1DC17A0A,0x77EC9101,0x016ADC02
337,1,2,5,-5949.1156005859,-22915.2251129150,66.8012237549,0xE8C2E268,0xA67CC65F,0x0042CD1D
338,2,2,5,-8288.2377166748,22268.5433654785,509.2680816650,0xDF9FC325,0x56FC8B1A,0x01FD44A1
339,3,2,5,-3219.6694030762,-7008.4236602783,-21.5147705078,0xF36C54A2,0xE49F938B,0xFFEA7C38
340,4,2,5,13710.1705627441,-30823.8510894775,583.9759826660,0x358E2BAA,0x8798261F,0x0247F9DA
341,5,2,5,-14568.2055664062,18736.4703521729,229.5448150635,0xC717CB60,0x49307869,0x00E58B79
342,6,2,5,3023.7280578613,-26489.0694274902,494.5065917969,0x0BCFBA62,0x9886EE3A,0x01EE81B0
343,7,2,5,-21518.8588867188,-14146.4239349365,-608.0675048828,0xABF12420,0xC8BD9379,0xFD9FEEB8
344,0,3,5,-24621.1464385986,28150.5901184082,-779.5984649658,0x9FD2DA83,0x6DF69712,0xFCF466CB
345,1,3,5,6526.6381225586,-20578.7131805420,440.6772460938,0x197EA35C,0xAF9D496D,0x01B8AD60
346,2,3,5,8086.2357788086,-16056.4269409180,-419.4663696289,0x1F963C5C,0xC14792B4,0xFE5C889C
347,3,3,5,24879.3504791260,-23013.4104614258,-108.6426544189,0x612F59B9,0xA61A96EC,0xFF935B7B
348,4,3,5,3196.2617950439,16996.7716979980,-453.5649414062,0x0C7C4305,0x4264C58E,0xFE3A6F60
349,5,3,5,-25314.8262481689,22022.5758972168,-113.3174133301,0x9D1D2C7B,0x5606936E,0xFF8EAEBE
350,6,3,5,21618.3963470459,21811.3322753906,493.3612670898,0x54726577,0x55335510,0x01ED5C7C
351,7,3,5,-24742.7713623047,26175.0700683594,831.9511260986,0x9F593A88,0x663F11F0,0x033FF37D
352,0,4,5,-6013.6056060791,17248.8019561768,774.8219451904,0xE88264F7,0x4360CD4D,0x0306D26B
353,1,4,5,-23678.4244995117,24356.4302215576,748.2824554443,0xA3819354,0x5F246E23,0x02EC484F
354,2,4,5,-31775.3733215332,999.2507171631,1114.4474182129,0x83E0A06E,0x03E7402F,0x045A728A
355,3,4,5,26829.6120452881,-12967.8822479248,120.9661560059,0x68CD9CAF,0xCD581E25,0x0078F756
356,4,4,5,-31836.8681182861,16457.2828674316,-263.1768646240,0x83A321C3,0x4049486A,0xFEF8D2B9
357,5,4,5,-27029.5922546387,28548.3901367188,685.3634796143,0x966A6862,0x6F8463E0,0x02AD5D0D
358,6,4,5,-30152.5806579590,-20334.6157684326,330.4543914795,0x8A376B5A,0xB091625D,0x014A7453
359,7,4,5,2180.8317413330,-16956.2048034668,1032.6196136475,0x0884D4ED,0xBDC3CB92,0x04089E9F
360,0,5,5,-26600.7235107422,7783.0872497559,280.3973236084,0x981746C8,0x1E671656,0x011865B7
361,1,5,5,7307.0915832520,14756.2728271484,-476.8397979736,0x1C8B1772,0x39A445D8,0xFE232903
362,2,5,5,25291.5489501953,-16486.4029998779,508.6459350586,0x62CB8C88,0xBF9998D5,0x01FCA55C
363,3,5,5,4942.4014129639,31353.3588409424,-594.7967224121,0x134E66C3,0x7A795BDD,0xFDAD340A
364,4,5,5,-1467.7873229980,2211.4187316895,1345.2129821777,0xFA443672,0x08A36B32,0x05413686
365,5,5,5,-13172.3002166748,-10747.2008209229,-59.5011749268,0xCC8BB325,0xD604CC97,0xFFC47FB3
366,6,5,5,21259.3164367676,-25519.1393737793,634.4341735840,0x530B5102,0x9C50DC52,0x027A6F26
367,7,5,5,21734.2700195312,-8914.8437042236,-651.1155853271,0x54E64520,0xDD2D2803,0xFD74E269
368,0,6,5,12240.5145263672,-24413.0637969971,1093.8638153076,0x2FD083B8,0xA0A2EFAB,0x0445DD23
369,1,6,5,31513.4378814697,13102.1069641113,-692.5239562988,0x7B197019,0x332E1B62,0xFD4B79DE
370,2,6,5,17124.2996520996,-3284.0529327393,148.1482849121,0x42E44CB6,0xF32BF273,0x009425F6
371,3,6,5,15949.2325439453,13165.8422851562,-1232.6202239990,0x3E4D3B88,0x336DD7A0,0xFB2F6139
372,4,6,5,-5012.0244445801,16138.8318634033,538.8324127197,0xEC6BF9BE,0x3F0AD4F5,0x021AD519
373,5,6,5,-21176.1336364746,21737.9126739502,-502.8278198242,0xAD47DDCA,0x54E9E9A5,0xFE092C14
374,6,6,5,4501.0373229980,-28193.8558044434,-313.0461120605,0x1195098E,0x91DE24EA,0xFEC6F432
375,7,6,5,-17335.8730468750,20946.5877532959,527.3593902588,0xBC482080,0x51D29677,0x020F5C01
376,0,7,5,-20438.2740173340,-6618.9205322266,129.7504272461,0xB029B9DA,0xE6251458,0x0081C01C
377,1,7,5,-13337.9612274170,21985.9689941406,269.0731658936,0xCBE609ED,0x55E1F810,0x010D12BB
378,2,7,5,21782.7269592285,22155.5623016357,-55.4165802002,0x5516BA1A,0x568B8FF3,0xFFC8955B
379,3,7,5,-5300.9900207520,17937.7083282471,602.8224639893,0xEB4B028E,0x4611B555,0x025AD28D
380,4,7,5,-20205.1992034912,29676.5782012939,563.8211975098,0xB112CD01,0x73EC9405,0x0233D23A
381,5,7,5,10462.2806701660,-1968.2508850098,878.5177307129,0x28DE47DA,0xF84FBFC6,0x036E848A
382,6,7,5,18587.4925994873,-11683.7517395020,-96.0549011230,0x489B7E1B,0xD25C3F8E,0xFF9FF1F2
383,7,7,5,-6414.6478881836,-25549.0656585693,-806.5942840576,0xE6F15A24,0x9C32EF31,0xFCD967DD
384,0,0,6,16634.9042968750,-15549.4946746826,-995.9938812256,0x40FAE780,0xC342815D,0xFC1C0191
385,1,0,6,7654.3621673584,6592.2479400635,-74.0768432617,0x1DE65CB7,0x19C03F79,0xFFB5EC54
386,2,0,6,1208.0427703857,-28935.8505401611,-802.3897552490,0x04B80AF3,0x8EF82643,0xFCDD9C39
387,3,0,6,13203.0610809326,-19947.9149932861,-217.8650054932,0x33930FA3,0xB21415C3,0xFF26228F
388,4,0,6,7726.3442230225,10124.3111419678,366.0318145752,0x1E2E581F,0x278C4FA7,0x016E0825
389,5,0,6,10117.2736358643,-25811.9529571533,359.8052825928,0x2785460D,0x9B2C0C0B,0x0167CE27
390,6,0,6,-15486.7805023193,19585.5744018555,-26.8147430420,0xC3813831,0x4C81930C,0xFFE52F6D
391,7,0,6,6915.1725921631,2411.3309783936,-142.4367828369,0x1B032C2F,0x096B54BB,0xFF71902F
392,0,1,6,18147.0438232422,-4516.3128051758,-177.2036437988,0x46E30B38,0xEE5BAFEC,0xFF4ECBDE
393,1,1,6,5690.0404510498,-14367.7088165283,-439.9507751465,0x163A0A5B,0xC7E04A8B,0xFE480C9A
394,2,1,6,-28151.4478149414,15157.0426940918,-831.7081604004,0x92088D5C,0x3B350AEE,0xFCC04AB6
395,3,1,6,22665.0277862549,26051.2637329102,-546.2011718750,0x5889071D,0x65C34384,0xFDDDCC80
396,4,1,6,-2620.8878784180,8312.8497619629,-296.8860778809,0xF5C31CB4,0x2078D98A,0xFED71D2A
397,5,1,6,30079.5401611328,29692.5657806396,-603.0700683594,0x757F8A48,0x73FC90D7,0xFDA4EE10
398,6,1,6,-28387.5611572266,7004.1346893311,616.8451080322,0x911C7058,0x1B5C227B,0x0268D859
399,7,1,6,27003.0615844727,20887.9712371826,292.1540374756,0x697B0FC4,0x5197F8A3,0x0124276F
400,0,2,6,-16236.1408843994,-2173.8293762207,-460.6268615723,0xC093DBEF,0xF7822BAE,0xFE335F86
401,1,2,6,-3491.3199157715,-28572.4438629150,807.9721221924,0xF25CAE1A,0x90638E5F,0x0327F8DD
402,2,2,6,27370.9654541016,14689.5559539795,-83.4996948242,0x6AEAF728,0x39618E53,0xFFAC8014
403,3,2,6,30649.9558410645,28794.3196105957,37.9817504883,0x77B9F4B2,0x707A51D2,0x0025FB54
404,4,2,6,15960.8203125000,-2190.3061828613,877.7913665771,0x3E58D200,0xF771B19E,0x036DCA97
405,5,2,6,-14139.1934204102,16144.1421966553,846.5620727539,0xC8C4CE7C,0x3F102467,0x034E8FE4
406,6,2,6,-5031.8141632080,-23384.6779174805,-538.3059844971,0xEC582F93,0xA4A75274,0xFDE5B1AB
407,7,2,6,29361.7248840332,-9529.3430023193,-851.4823303223,0x72B1B992,0xDAC6A831,0xFCAC8486
408,0,3,6,27882.8934020996,-12490.0354003906,-1314.6813049316,0x6CEAE4B6,0xCF35F6F0,0xFADD5196
409,1,3,6,-11311.5049285889,29536.8848724365,-813.8015441895,0xD3D07EBD,0x7360E287,0xFCD232CE
410,2,3,6,-11799.5775909424,6303.1169281006,710.4197082520,0xD1E86C23,0x189F1DEF,0x02C66B72
411,3,3,6,-6193.8306579590,12835.4883728027,688.7326660156,0xE7CE2B5A,0x32237D06,0x02B0BB90
412,4,3,6,29081.8662719727,23538.2302398682,282.5329437256,0x7199DDC4,0x5BF23AF1,0x011A886F
413,5,3,6,-11894.1305999756,31622.5390777588,-978.0261993408,0xD189DE91,0x7B868A01,0xFC2DF94B
414,6,3,6,1699.8415069580,-16511.9911956787,726.8928375244,0x06A3D76D,0xBF800241,0x02D6E491
415,7,3,6,-3881.4730529785,-25263.1323852539,106.1148376465,0xF0D686E6,0x9D50DE1C,0x006A1D66
416,0,4,6,-664.3525848389,32759.0396728516,-249.5647277832,0xFD67A5BD,0x7FF70A28,0xFF066F6E
417,1,4,6,-10599.4008178711,19789.1698760986,-273.2433013916,0xD6989964,0x4D4D2B7D,0xFEEEC1B7
418,2,4,6,15358.0081787109,-26548.4226226807,-775.9177856445,0x3BFE0218,0x984B93CF,0xFCF8150C
419,3,4,6,24448.4613189697,-25639.6940002441,371.7347717285,0x5F807619,0x9BD84E56,0x0173BC1A
420,4,4,6,24426.7146453857,-24301.4621887207,-502.4957733154,0x5F6AB6F3,0xA11289AE,0xFE098115
421,5,4,6,352.2083740234,22201.9223937988,690.4856262207,0x01603558,0x56B9EC22,0x02B27C52
422,6,4,6,-16446.4423065186,5949.7634277344,-557.9714355469,0xBFC18EC5,0x173DC370,0xFDD20750
423,7,4,6,-23006.6564636230,-23531.1932067871,-119.3199615479,0xA62157F2,0xA414CE8A,0xFF88AE17
424,0,5,6,32305.2179412842,-25885.9008941650,-552.8068695068,0x7E3137CB,0x9AE2195F,0xFDD73171
425,1,5,6,17478.1739349365,30126.9445190430,-520.2234954834,0x44462C87,0x75AEF1CC,0xFDF7C6C9
426,2,5,6,-21126.5393676758,12377.3073120117,-1016.5614318848,0xAD7975EC,0x30594EAC,0xFC077046
427,3,5,6,25244.1035614014,23781.5447998047,-497.6558990479,0x629C1A83,0x5CE58B78,0xFE0E5817
428,4,5,6,-23236.6478576660,-6450.6269989014,173.3851928711,0xA53B5A26,0xE6CD5F7D,0x00AD629C
429,5,5,6,10724.8522033691,-29853.1932830811,-808.8275909424,0x29E4DA2A,0x8B62CE85,0xFCD72C23
430,6,5,6,2832.0745544434,20025.1093139648,636.8762207031,0x0B101316,0x4E391BFC,0x027CE050
431,7,5,6,-10582.9234466553,-3763.8509826660,315.2178344727,0xD6A91399,0xF14C2626,0x013B37C4
432,0,6,6,21379.4467468262,10487.8260345459,-588.1472473145,0x5383725E,0x28F7D377,0xFDB3DA4E
433,1,6,6,13454.7439270020,30143.6439514160,-470.9257965088,0x348EBE72,0x75BFA4DA,0xFE2912FF
434,2,6,6,-20465.3652801514,21401.9460144043,47.0442657471,0xB00EA27D,0x5399F22E,0x002F0B55
435,3,6,6,-26277.8497467041,28250.1666107178,-27.5420074463,0x995A2677,0x6E5A2AA7,0xFFE4753F
436,4,6,6,1399.5550537109,-12343.5827941895,-138.7547607422,0x05778E18,0xCFC86ACE,0xFF753EC8
437,5,6,6,26751.6035308838,22916.3593597412,365.8678131104,0x687F9A81,0x59845BFF,0x016DDE29
438,6,6,6,18572.1844177246,27979.0303955078,-469.7897796631,0x488C2F36,0x6D4B07C8,0xFE2A35D1
439,7,6,6,-10014.9025268555,-21361.3104400635,-870.6413726807,0xD8E118F4,0xAC8EB087,0xFC995BCF
440,0,7,6,23455.7706298828,-6950.0547943115,1106.1751098633,0x5B9FC548,0xE4D9F1F9,0x04522CD4
441,1,7,6,-11382.5829315186,-26413.5697784424,237.0491790771,0xD3896AC5,0x98D26E23,0x00ED0C97
442,2,7,6,-32151.3854980469,-21914.3285980225,-379.6690673828,0x82689D50,0xAA65ABE1,0xFE8454B8
443,3,7,6,2886.4667663574,-9661.2431335449,-1068.0376892090,0x0B46777E,0xDA42C1C2,0xFBD3F65A
444,4,7,6,13304.6342620850,-31649.4806213379,372.6132202148,0x33F8A25F,0x845E84F6,0x01749CFC
445,5,7,6,24302.3038177490,32098.4297637939,497.7359161377,0x5EEE4DC7,0x7D626E05,0x01F1BC65
446,6,7,6,28278.0794677734,-12000.9199829102,46.4752044678,0x6E761458,0xD11F147C,0x002E79A7
447,7,7,6,16475.2867584229,-15834.2537384033,117.4854125977,0x405B4969,0xC225BF0B,0x00757C44
448,0,0,7,8345.4522094727,-14906.1550445557,-482.6746673584,0x209973C4,0xC5C5D84F,0xFE1D5349
449,1,0,7,4284.8277130127,13239.1583709717,62.9061279297,0x10BCD3E5,0x33B7288B,0x003EE7F8
450,2,0,7,26313.9258270264,19607.6428680420,-247.0776062012,0x66C9ED03,0x4C97A493,0xFF08EC22
451,3,0,7,-24366.2781372070,24186.7563323975,-450.2561492920,0xA0D1B8CC,0x5E7AC19F,0xFE3DBE6D
452,4,0,7,-1765.7544708252,-10164.7465972900,-272.4816589355,0xF91A3EDB,0xD84B40DF,0xFEEF84B2
453,5,0,7,-1193.5419006348,-22848.5417938232,31.8563232422,0xFB567546,0xA6BF754D,0x001FDB38
454,6,0,7,-14706.3503417969,-23991.1143188477,-204.1842498779,0xC68DA650,0xA248E2BC,0xFF33D0D5
455,7,0,7,18143.1411437988,-11071.8764038086,-323.5561828613,0x46DF2422,0xD4C01FA4,0xFEBC719E
456,0,1,7,31193.6725158691,24411.5295104980,-328.2184448242,0x79D9AC2A,0x5F5B878E,0xFEB7C814
457,1,1,7,-25526.5653228760,31073.0611572266,-1134.0810852051,0x9C496F47,0x79610FA8,0xFB91EB3E
458,2,1,7,-26579.6364898682,-10303.1451263428,261.5972290039,0x982C5D0F,0xD7C0DAD9,0x010598E4
459,3,1,7,9671.3868865967,-23407.6586303711,587.4566650391,0x25C7630B,0xA4905764,0x024B74E8
460,4,1,7,-27668.8510131836,-8164.8740081787,-707.0617218018,0x93EB2624,0xE01B2041,0xFD3CF033
461,5,1,7,-11858.8472137451,6736.7833862305,846.6031036377,0xD1AD271D,0x1A50C88C,0x034E9A65
462,6,1,7,16540.3976135254,-23206.2329559326,159.4826202393,0x409C65CA,0xA559C45D,0x009F7B8D
463,7,1,7,-24744.9227752686,12336.7704162598,-1217.2707519531,0x9F5713C5,0x3030C53A,0xFB3EBAB0
464,0,2,7,-1637.9568939209,25718.1773986816,462.8056945801,0xF99A0B09,0x64762D6A,0x01CECE42
465,1,2,7,-15441.8813323975,11288.3071899414,-510.9297943115,0xC3AE1E61,0x2C184EA4,0xFE0111F9
466,2,2,7,-16331.3578338623,-13526.8665008545,-367.6581115723,0xC034A465,0xCB29222D,0xFE905786
467,3,2,7,-139.9360351562,21161.4173278809,248.6819152832,0xFF741060,0x52A96AD6,0x00F8AE92
468,4,2,7,16596.7182769775,5017.8584136963,-279.5594177246,0x40D4B7E1,0x1399DBC1,0xFEE870CA
469,5,2,7,7640.4392395020,-15638.8068847656,-139.8270874023,0x1DD87072,0xC2E93170,0xFF742C44
470,6,2,7,-15462.6322631836,-11155.4984283447,394.6887969971,0xC3995E24,0xD46C8067,0x018AB055
471,7,2,7,-13344.2339477539,-20772.7081451416,-9.4228515625,0xCBDFC41C,0xAEDB4AB7,0xFFF693C0
472,0,3,7,-7768.4317932129,-4428.5654754639,397.8038177490,0xE1A79176,0xEEB36F3D,0x018DCDC7
473,1,3,7,4916.1956481934,15054.7026977539,670.5271453857,0x13343216,0x3ACEB3E4,0x029E86F3
474,2,3,7,-20280.0648803711,-12073.9113616943,1044.2933654785,0xB0C7EF64,0xD0D616B1,0x04144B1A
