site,x,y,z,reference_psi,hardware_psi,reference_density,hardware_density,density_error
266,2,1,4,7779.2180480957031,7779.2180480957004,60516233.43981792,60516233.439817876,-4.4703483581542969e-08
267,3,1,4,18682.799102783203,18682.799102783199,349046982.31495684,349046982.31495672,-1.1920928955078125e-07
268,4,1,4,7779.2180480957031,7779.2180480957004,60516233.43981792,60516233.439817876,-4.4703483581542969e-08
269,5,1,4,18682.799102783203,18682.799102783199,349046982.31495684,349046982.31495672,-1.1920928955078125e-07
270,6,1,4,7779.2180480957031,7779.2180480957004,60516233.43981792,60516233.439817876,-4.4703483581542969e-08
271,7,1,4,18682.799102783203,18682.799102783199,349046982.31495684,349046982.31495672,-1.1920928955078125e-07
272,0,2,4,4815.9754943847656,4815.9754943848002,23193619.962514587,23193619.962514922,3.3527612686157227e-07
273,1,2,4,-31200.534973144531,-31200.534973144499,973473382.61041498,973473382.61041296,-2.0265579223632812e-06
274,2,2,4,4815.9754943847656,4815.9754943848002,23193619.962514587,23193619.962514922,3.3527612686157227e-07
275,3,2,4,-31200.534973144531,-31200.534973144499,973473382.61041498,973473382.61041296,-2.0265579223632812e-06
276,4,2,4,4815.9754943847656,4815.9754943848002,23193619.962514587,23193619.962514922,3.3527612686157227e-07
277,5,2,4,-31200.534973144531,-31200.534973144499,973473382.61041498,973473382.61041296,-2.0265579223632812e-06
278,6,2,4,4815.9754943847656,4815.9754943848002,23193619.962514587,23193619.962514922,3.3527612686157227e-07
279,7,2,4,-31200.534973144531,-31200.534973144499,973473382.61041498,973473382.61041296,-2.0265579223632812e-06
280,0,3,4,7779.2180480957031,7779.2180480957004,60516233.43981792,60516233.439817876,-4.4703483581542969e-08
281,1,3,4,18682.799102783203,18682.799102783199,349046982.31495684,349046982.31495672,-1.1920928955078125e-07
282,2,3,4,7779.2180480957031,7779.2180480957004,60516233.43981792,60516233.439817876,-4.4703483581542969e-08
283,3,3,4,18682.799102783203,18682.799102783199,349046982.31495684,349046982.31495672,-1.1920928955078125e-07
284,4,3,4,7779.2180480957031,7779.2180480957004,60516233.43981792,60516233.439817876,-4.4703483581542969e-08
285,5,3,4,18682.799102783203,18682.799102783199,349046982.31495684,349046982.31495672,-1.1920928955078125e-07
286,6,3,4,7779.2180480957031,7779.2180480957004,60516233.43981792,60516233.439817876,-4.4703483581542969e-08
287,7,3,4,18682.799102783203,18682.799102783199,349046982.31495684,349046982.31495672,-1.1920928955078125e-07
288,0,4,4,4815.9754943847656,4815.9754943848002,23193619.962514587,23193619.962514922,3.3527612686157227e-07
289,1,4,4,-31200.534973144531,-31200.534973144499,973473382.61041498,973473382.61041296,-2.0265579223632812e-06
290,2,4,4,4815.9754943847656,4815.9754943848002,23193619.962514587,23193619.962514922,3.3527612686157227e-07
291,3,4,4,-31200.534973144531,-31200.534973144499,973473382.61041498,973473382.61041296,-2.0265579223632812e-06
292,4,4,4,4815.9754943847656,4815.9754943848002,23193619.962514587,23193619.962514922,3.3527612686157227e-07
293,5,4,4,-31200.534973144531,-31200.534973144499,973473382.61041498,973473382.61041296,-2.0265579223632812e-06
294,6,4,4,4815.9754943847656,4815.9754943848002,23193619.962514587,23193619.962514922,3.3527612686157227e-07
295,7,4,4,-31200.534973144531,-31200.534973144499,973473382.61041498,973473382.61041296,-2.0265579223632812e-06
296,0,5,4,7779.2180480957031,7779.2180480957004,60516233.43981792,60516233.439817876,-4.4703483581542969e-08
297,1,5,4,18682.799102783203,18682.799102783199,349046982.31495684,349046982.31495672,-1.1920928955078125e-07
298,2,5,4,7779.2180480957031,7779.2180480957004,60516233.43981792,60516233.439817876,-4.4703483581542969e-08
299,3,5,4,18682.799102783203,18682.799102783199,349046982.31495684,349046982.31495672,-1.1920928955078125e-07
300,4,5,4,7779.2180480957031,7779.2180480957004,60516233.43981792,60516233.439817876,-4.4703483581542969e-08
301,5,5,4,18682.799102783203,18682.799102783199,349046982.31495684,349046982.31495672,-1.1920928955078125e-07
302,6,5,4,7779.2180480957031,7779.2180480957004,60516233.43981792,60516233.439817876,-4.4703483581542969e-08
303,7,5,4,18682.799102783203,18682.799102783199,349046982.31495684,349046982.31495672,-1.1920928955078125e-07
304,0,6,4,4815.9754943847656,4815.9754943848002,23193619.962514587,23193619.962514922,3.3527612686157227e-07
305,1,6,4,-31200.534973144531,-31200.534973144499,973473382.61041498,973473382.61041296,-2.0265579223632812e-06
306,2,6,4,4815.9754943847656,4815.9754943848002,23193619.962514587,23193619.962514922,3.3527612686157227e-07
307,3,6,4,-31200.534973144531,-31200.534973144499,973473382.61041498,973473382.61041296,-2.0265579223632812e-06
308,4,6,4,4815.9754943847656,4815.9754943848002,23193619.962514587,23193619.962514922,3.3527612686157227e-07
309,5,6,4,-31200.534973144531,-31200.534973144499,973473382.61041498,973473382.61041296,-2.0265579223632812e-06
310,6,6,4,4815.9754943847656,4815.9754943848002,23193619.962514587,23193619.962514922,3.3527612686157227e-07
311,7,6,4,-31200.534973144531,-31200.534973144499,973473382.61041498,973473382.61041296,-2.0265579223632812e-06
312,0,7,4,7779.2180480957031,7779.2180480957004,60516233.43981792,60516233.439817876,-4.4703483581542969e-08
313,1,7,4,18682.799102783203,18682.799102783199,349046982.31495684,349046982.31495672,-1.1920928955078125e-07
314,2,7,4,7779.2180480957031,7779.2180480957004,60516233.43981792,60516233.439817876,-4.4703483581542969e-08
315,3,7,4,18682.799102783203,18682.799102783199,349046982.31495684,349046982.31495672,-1.1920928955078125e-07
316,4,7,4,7779.2180480957031,7779.2180480957004,60516233.43981792,60516233.439817876,-4.4703483581542969e-08
317,5,7,4,18682.799102783203,18682.799102783199,349046982.31495684,349046982.31495672,-1.1920928955078125e-07
318,6,7,4,7779.2180480957031,7779.2180480957004,60516233.43981792,60516233.439817876,-4.4703483581542969e-08
319,7,7,4,18682.799102783203,18682.799102783199,349046982.31495684,349046982.31495672,-1.1920928955078125e-07
320,0,0,5,-2769.880859375,-2769.880859375,7672239.9751319885,7672239.9751319885,0
321,1,0,5,-1463.0921630859375,-1463.0921630859,2140638.6776834875,2140638.6776833776,-1.0989606380462646e-07
322,2,0,5,-2769.880859375,-2769.880859375,7672239.9751319885,7672239.9751319885,0
323,3,0,5,-1463.0921630859375,-1463.0921630859,2140638.6776834875,2140638.6776833776,-1.0989606380462646e-07
324,4,0,5,-2769.880859375,-2769.880859375,7672239.9751319885,7672239.9751319885,0
325,5,0,5,-1463.0921630859375,-1463.0921630859,2140638.6776834875,2140638.6776833776,-1.0989606380462646e-07
326,6,0,5,-2769.880859375,-2769.880859375,7672239.9751319885,7672239.9751319885,0
327,7,0,5,-1463.0921630859375,-1463.0921630859,2140638.6776834875,2140638.6776833776,-1.0989606380462646e-07
328,0,1,5,-20247.830215454102,-20247.830215454102,409974628.43385607,409974628.43385607,0
329,1,1,5,-13786.406585693359,-13786.406585693399,190065006.54604924,190065006.54605034,1.1026859283447266e-06
330,2,1,5,-20247.830215454102,-20247.830215454102,409974628.43385607,409974628.43385607,0
331,3,1,5,-13786.406585693359,-13786.406585693399,190065006.54604924,190065006.54605034,1.1026859283447266e-06
332,4,1,5,-20247.830215454102,-20247.830215454102,409974628.43385607,409974628.43385607,0
333,5,1,5,-13786.406585693359,-13786.406585693399,190065006.54604924,190065006.54605034,1.1026859283447266e-06
334,6,1,5,-20247.830215454102,-20247.830215454102,409974628.43385607,409974628.43385607,0
335,7,1,5,-13786.406585693359,-13786.406585693399,190065006.54604924,190065006.54605034,1.1026859283447266e-06
336,0,2,5,-2769.880859375,-2769.880859375,7672239.9751319885,7672239.9751319885,0
337,1,2,5,-1463.0921630859375,-1463.0921630859,2140638.6776834875,2140638.6776833776,-1.0989606380462646e-07
338,2,2,5,-2769.880859375,-2769.880859375,7672239.9751319885,7672239.9751319885,0
339,3,2,5,-1463.0921630859375,-1463.0921630859,2140638.6776834875,2140638.6776833776,-1.0989606380462646e-07
340,4,2,5,-2769.880859375,-2769.880859375,7672239.9751319885,7672239.9751319885,0
341,5,2,5,-1463.0921630859375,-1463.0921630859,2140638.6776834875,2140638.6776833776,-1.0989606380462646e-07
342,6,2,5,-2769.880859375,-2769.880859375,7672239.9751319885,7672239.9751319885,0
343,7,2,5,-1463.0921630859375,-1463.0921630859,2140638.6776834875,2140638.6776833776,-1.0989606380462646e-07
344,0,3,5,-20247.830215454102,-20247.830215454102,409974628.43385607,409974628.43385607,0
345,1,3,5,-13786.406585693359,-13786.406585693399,190065006.54604924,190065006.54605034,1.1026859283447266e-06
346,2,3,5,-20247.830215454102,-20247.830215454102,409974628.43385607,409974628.43385607,0
347,3,3,5,-13786.406585693359,-13786.406585693399,190065006.54604924,190065006.54605034,1.1026859283447266e-06
348,4,3,5,-20247.830215454102,-20247.830215454102,409974628.43385607,409974628.43385607,0
349,5,3,5,-13786.406585693359,-13786.406585693399,190065006.54604924,190065006.54605034,1.1026859283447266e-06
350,6,3,5,-20247.830215454102,-20247.830215454102,409974628.43385607,409974628.43385607,0
351,7,3,5,-13786.406585693359,-13786.406585693399,190065006.54604924,190065006.54605034,1.1026859283447266e-06
352,0,4,5,-2769.880859375,-2769.880859375,7672239.9751319885,7672239.9751319885,0
353,1,4,5,-1463.0921630859375,-1463.0921630859,2140638.6776834875,2140638.6776833776,-1.0989606380462646e-07
354,2,4,5,-2769.880859375,-2769.880859375,7672239.9751319885,7672239.9751319885,0
355,3,4,5,-1463.0921630859375,-1463.0921630859,2140638.6776834875,2140638.6776833776,-1.0989606380462646e-07
356,4,4,5,-2769.880859375,-2769.880859375,7672239.9751319885,7672239.9751319885,0
357,5,4,5,-1463.0921630859375,-1463.0921630859,2140638.6776834875,2140638.6776833776,-1.0989606380462646e-07
358,6,4,5,-2769.880859375,-2769.880859375,7672239.9751319885,7672239.9751319885,0
359,7,4,5,-1463.0921630859375,-1463.0921630859,2140638.6776834875,2140638.6776833776,-1.0989606380462646e-07
360,0,5,5,-20247.830215454102,-20247.830215454102,409974628.43385607,409974628.43385607,0
361,1,5,5,-13786.406585693359,-13786.406585693399,190065006.54604924,190065006.54605034,1.1026859283447266e-06
362,2,5,5,-20247.830215454102,-20247.830215454102,409974628.43385607,409974628.43385607,0
363,3,5,5,-13786.406585693359,-13786.406585693399,190065006.54604924,190065006.54605034,1.1026859283447266e-06
364,4,5,5,-20247.830215454102,-20247.830215454102,409974628.43385607,409974628.43385607,0
365,5,5,5,-13786.406585693359,-13786.406585693399,190065006.54604924,190065006.54605034,1.1026859283447266e-06
366,6,5,5,-20247.830215454102,-20247.830215454102,409974628.43385607,409974628.43385607,0
367,7,5,5,-13786.406585693359,-13786.406585693399,190065006.54604924,190065006.54605034,1.1026859283447266e-06
368,0,6,5,-2769.880859375,-2769.880859375,7672239.9751319885,7672239.9751319885,0
369,1,6,5,-1463.0921630859375,-1463.0921630859,2140638.6776834875,2140638.6776833776,-1.0989606380462646e-07
370,2,6,5,-2769.880859375,-2769.880859375,7672239.9751319885,7672239.9751319885,0
371,3,6,5,-1463.0921630859375,-1463.0921630859,2140638.6776834875,2140638.6776833776,-1.0989606380462646e-07
372,4,6,5,-2769.880859375,-2769.880859375,7672239.9751319885,7672239.9751319885,0
373,5,6,5,-1463.0921630859375,-1463.0921630859,2140638.6776834875,2140638.6776833776,-1.0989606380462646e-07
374,6,6,5,-2769.880859375,-2769.880859375,7672239.9751319885,7672239.9751319885,0
375,7,6,5,-1463.0921630859375,-1463.0921630859,2140638.6776834875,2140638.6776833776,-1.0989606380462646e-07
376,0,7,5,-20247.830215454102,-20247.830215454102,409974628.43385607,409974628.43385607,0
377,1,7,5,-13786.406585693359,-13786.406585693399,190065006.54604924,190065006.54605034,1.1026859283447266e-06
378,2,7,5,-20247.830215454102,-20247.830215454102,409974628.43385607,409974628.43385607,0
379,3,7,5,-13786.406585693359,-13786.406585693399,190065006.54604924,190065006.54605034,1.1026859283447266e-06
380,4,7,5,-20247.830215454102,-20247.830215454102,409974628.43385607,409974628.43385607,0
381,5,7,5,-13786.406585693359,-13786.406585693399,190065006.54604924,190065006.54605034,1.1026859283447266e-06
382,6,7,5,-20247.830215454102,-20247.830215454102,409974628.43385607,409974628.43385607,0
383,7,7,5,-13786.406585693359,-13786.406585693399,190065006.54604924,190065006.54605034,1.1026859283447266e-06
384,0,0,6,4815.9754943847656,4815.9754943848002,23193619.962514587,23193619.962514922,3.3527612686157227e-07
385,1,0,6,-31200.534973144531,-31200.534973144499,973473382.61041498,973473382.61041296,-2.0265579223632812e-06
386,2,0,6,4815.9754943847656,4815.9754943848002,23193619.962514587,23193619.962514922,3.3527612686157227e-07
387,3,0,6,-31200.534973144531,-31200.534973144499,973473382.61041498,973473382.61041296,-2.0265579223632812e-06
388,4,0,6,4815.9754943847656,4815.9754943848002,23193619.962514587,23193619.962514922,3.3527612686157227e-07
389,5,0,6,-31200.534973144531,-31200.534973144499,973473382.61041498,973473382.61041296,-2.0265579223632812e-06
390,6,0,6,4815.9754943847656,4815.9754943848002,23193619.962514587,23193619.962514922,3.3527612686157227e-07
391,7,0,6,-31200.534973144531,-31200.534973144499,973473382.61041498,973473382.61041296,-2.0265579223632812e-06
392,0,1,6,7779.2180480957031,7779.2180480957004,60516233.43981792,60516233.439817876,-4.4703483581542969e-08
393,1,1,6,18682.799102783203,18682.799102783199,349046982.31495684,349046982.31495672,-1.1920928955078125e-07
394,2,1,6,7779.2180480957031,7779.2180480957004,60516233.43981792,60516233.439817876,-4.4703483581542969e-08
395,3,1,6,18682.799102783203,18682.799102783199,349046982.31495684,349046982.31495672,-1.1920928955078125e-07
396,4,1,6,7779.2180480957031,7779.2180480957004,60516233.43981792,60516233.439817876,-4.4703483581542969e-08
397,5,1,6,18682.799102783203,18682.799102783199,349046982.31495684,349046982.31495672,-1.1920928955078125e-07
398,6,1,6,7779.2180480957031,7779.2180480957004,60516233.43981792,60516233.439817876,-4.4703483581542969e-08
399,7,1,6,18682.799102783203,18682.799102783199,349046982.31495684,349046982.31495672,-1.1920928955078125e-07
400,0,2,6,4815.9754943847656,4815.9754943848002,23193619.962514587,23193619.962514922,3.3527612686157227e-07
401,1,2,6,-31200.534973144531,-31200.534973144499,973473382.61041498,973473382.61041296,-2.0265579223632812e-06
402,2,2,6,4815.9754943847656,4815.9754943848002,23193619.962514587,23193619.962514922,3.3527612686157227e-07
403,3,2,6,-31200.534973144531,-31200.534973144499,973473382.61041498,973473382.61041296,-2.0265579223632812e-06
404,4,2,6,4815.9754943847656,4815.9754943848002,23193619.962514587,23193619.962514922,3.3527612686157227e-07
405,5,2,6,-31200.534973144531,-31200.534973144499,973473382.61041498,973473382.61041296,-2.0265579223632812e-06
406,6,2,6,4815.9754943847656,4815.9754943848002,23193619.962514587,23193619.962514922,3.3527612686157227e-07
407,7,2,6,-31200.534973144531,-31200.534973144499,973473382.61041498,973473382.61041296,-2.0265579223632812e-06
408,0,3,6,7779.2180480957031,7779.2180480957004,60516233.43981792,60516233.439817876,-4.4703483581542969e-08
409,1,3,6,18682.799102783203,18682.799102783199,349046982.31495684,349046982.31495672,-1.1920928955078125e-07
410,2,3,6,7779.2180480957031,7779.2180480957004,60516233.43981792,60516233.439817876,-4.4703483581542969e-08
411,3,3,6,18682.799102783203,18682.799102783199,349046982.31495684,349046982.31495672,-1.1920928955078125e-07
412,4,3,6,7779.2180480957031,7779.2180480957004,60516233.43981792,60516233.439817876,-4.4703483581542969e-08
413,5,3,6,18682.799102783203,18682.799102783199,349046982.31495684,349046982.31495672,-1.1920928955078125e-07
414,6,3,6,7779.2180480957031,7779.2180480957004,60516233.43981792,60516233.439817876,-4.4703483581542969e-08
415,7,3,6,18682.799102783203,18682.799102783199,349046982.31495684,349046982.31495672,-1.1920928955078125e-07
416,0,4,6,4815.9754943847656,4815.9754943848002,23193619.962514587,23193619.962514922,3.3527612686157227e-07
417,1,4,6,-31200.534973144531,-31200.534973144499,973473382.61041498,973473382.61041296,-2.0265579223632812e-06
418,2,4,6,4815.9754943847656,4815.9754943848002,23193619.962514587,23193619.962514922,3.3527612686157227e-07
419,3,4,6,-31200.534973144531,-31200.534973144499,973473382.61041498,973473382.61041296,-2.0265579223632812e-06
420,4,4,6,4815.9754943847656,4815.9754943848002,23193619.962514587,23193619.962514922,3.3527612686157227e-07
421,5,4,6,-31200.534973144531,-31200.534973144499,973473382.61041498,973473382.61041296,-2.0265579223632812e-06
422,6,4,6,4815.9754943847656,4815.9754943848002,23193619.962514587,23193619.962514922,3.3527612686157227e-07
423,7,4,6,-31200.534973144531,-31200.534973144499,973473382.61041498,973473382.61041296,-2.0265579223632812e-06
424,0,5,6,7779.2180480957031,7779.2180480957004,60516233.43981792,60516233.439817876,-4.4703483581542969e-08
425,1,5,6,18682.799102783203,18682.799102783199,349046982.31495684,349046982.31495672,-1.1920928955078125e-07
426,2,5,6,7779.2180480957031,7779.2180480957004,60516233.43981792,60516233.439817876,-4.4703483581542969e-08
427,3,5,6,18682.799102783203,18682.799102783199,349046982.31495684,349046982.31495672,-1.1920928955078125e-07
428,4,5,6,7779.2180480957031,7779.2180480957004,60516233.43981792,60516233.439817876,-4.4703483581542969e-08
429,5,5,6,18682.799102783203,18682.799102783199,349046982.31495684,349046982.31495672,-1.1920928955078125e-07
430,6,5,6,7779.2180480957031,7779.2180480957004,60516233.43981792,60516233.439817876,-4.4703483581542969e-08
431,7,5,6,18682.799102783203,18682.799102783199,349046982.31495684,349046982.31495672,-1.1920928955078125e-07
432,0,6,6,4815.9754943847656,4815.9754943848002,23193619.962514587,23193619.962514922,3.3527612686157227e-07
433,1,6,6,-31200.534973144531,-31200.534973144499,973473382.61041498,973473382.61041296,-2.0265579223632812e-06
434,2,6,6,4815.9754943847656,4815.9754943848002,23193619.962514587,23193619.962514922,3.3527612686157227e-07
435,3,6,6,-31200.534973144531,-31200.534973144499,973473382.61041498,973473382.61041296,-2.0265579223632812e-06
436,4,6,6,4815.9754943847656,4815.9754943848002,23193619.962514587,23193619.962514922,3.3527612686157227e-07
437,5,6,6,-31200.534973144531,-31200.534973144499,973473382.61041498,973473382.61041296,-2.0265579223632812e-06
438,6,6,6,4815.9754943847656,4815.9754943848002,23193619.962514587,23193619.962514922,3.3527612686157227e-07
439,7,6,6,-31200.534973144531,-31200.534973144499,973473382.61041498,973473382.61041296,-2.0265579223632812e-06
440,0,7,6,7779.2180480957031,7779.2180480957004,60516233.43981792,60516233.439817876,-4.4703483581542969e-08
441,1,7,6,18682.799102783203,18682.799102783199,349046982.31495684,349046982.31495672,-1.1920928955078125e-07
442,2,7,6,7779.2180480957031,7779.2180480957004,60516233.43981792,60516233.439817876,-4.4703483581542969e-08
443,3,7,6,18682.799102783203,18682.799102783199,349046982.31495684,349046982.31495672,-1.1920928955078125e-07
444,4,7,6,7779.2180480957031,7779.2180480957004,60516233.43981792,60516233.439817876,-4.4703483581542969e-08
445,5,7,6,18682.799102783203,18682.799102783199,349046982.31495684,349046982.31495672,-1.1920928955078125e-07
446,6,7,6,7779.2180480957031,7779.2180480957004,60516233.43981792,60516233.439817876,-4.4703483581542969e-08
447,7,7,6,18682.799102783203,18682.799102783199,349046982.31495684,349046982.31495672,-1.1920928955078125e-07
448,0,0,7,-2769.880859375,-2769.880859375,7672239.9751319885,7672239.9751319885,0
449,1,0,7,-1463.0921630859375,-1463.0921630859,2140638.6776834875,2140638.6776833776,-1.0989606380462646e-07
450,2,0,7,-2769.880859375,-2769.880859375,7672239.9751319885,7672239.9751319885,0
451,3,0,7,-1463.0921630859375,-1463.0921630859,2140638.6776834875,2140638.6776833776,-1.0989606380462646e-07
452,4,0,7,-2769.880859375,-2769.880859375,7672239.9751319885,7672239.9751319885,0
453,5,0,7,-1463.0921630859375,-1463.0921630859,2140638.6776834875,2140638.6776833776,-1.0989606380462646e-07
454,6,0,7,-2769.880859375,-2769.880859375,7672239.9751319885,7672239.9751319885,0
455,7,0,7,-1463.0921630859375,-1463.0921630859,2140638.6776834875,2140638.6776833776,-1.0989606380462646e-07
456,0,1,7,-20247.830215454102,-20247.830215454102,409974628.43385607,409974628.43385607,0
457,1,1,7,-13786.406585693359,-13786.406585693399,190065006.54604924,190065006.54605034,1.1026859283447266e-06
458,2,1,7,-20247.830215454102,-20247.830215454102,409974628.43385607,409974628.43385607,0
459,3,1,7,-13786.406585693359,-13786.406585693399,190065006.54604924,190065006.54605034,1.1026859283447266e-06
460,4,1,7,-20247.830215454102,-20247.830215454102,409974628.43385607,409974628.43385607,0
461,5,1,7,-13786.406585693359,-13786.406585693399,190065006.54604924,190065006.54605034,1.1026859283447266e-06
462,6,1,7,-20247.830215454102,-20247.830215454102,409974628.43385607,409974628.43385607,0
463,7,1,7,-13786.406585693359,-13786.406585693399,190065006.54604924,190065006.54605034,1.1026859283447266e-06
464,0,2,7,-2769.880859375,-2769.880859375,7672239.9751319885,7672239.9751319885,0
465,1,2,7,-1463.0921630859375,-1463.0921630859,2140638.6776834875,2140638.6776833776,-1.0989606380462646e-07
466,2,2,7,-2769.880859375,-2769.880859375,7672239.9751319885,7672239.9751319885,0
467,3,2,7,-1463.0921630859375,-1463.0921630859,2140638.6776834875,2140638.6776833776,-1.0989606380462646e-07
468,4,2,7,-2769.880859375,-2769.880859375,7672239.9751319885,7672239.9751319885,0
469,5,2,7,-1463.0921630859375,-1463.0921630859,2140638.6776834875,2140638.6776833776,-1.0989606380462646e-07
470,6,2,7,-2769.880859375,-2769.880859375,7672239.9751319885,7672239.9751319885,0
471,7,2,7,-1463.0921630859375,-1463.0921630859,2140638.6776834875,2140638.6776833776,-1.0989606380462646e-07
472,0,3,7,-20247.830215454102,-20247.830215454102,409974628.43385607,409974628.43385607,0
473,1,3,7,-13786.406585693359,-13786.406585693399,190065006.54604924,190065006.54605034,1.1026859283447266e-06
474,2,3,7,-20247.830215454102,-20247.830215454102,409974628.43385607,409974628.43385607,0
475,3,3,7,-13786.406585693359,-13786.406585693399,190065006.54604924,190065006.54605034,1.1026859283447266e-06
476,4,3,7,-20247.830215454102,-20247.830215454102,409974628.43385607,409974628.43385607,0
477,5,3,7,-13786.406585693359,-13786.406585693399,190065006.54604924,190065006.54605034,1.1026859283447266e-06
478,6,3,7,-20247.830215454102,-20247.830215454102,409974628.43385607,409974628.43385607,0
479,7,3,7,-13786.406585693359,-13786.406585693399,190065006.54604924,190065006.54605034,1.1026859283447266e-06
480,0,4,7,-2769.880859375,-2769.880859375,7672239.9751319885,7672239.9751319885,0
481,1,4,7,-1463.0921630859375,-1463.0921630859,2140638.6776834875,2140638.6776833776,-1.0989606380462646e-07
482,2,4,7,-2769.880859375,-2769.880859375,7672239.9751319885,7672239.9751319885,0
483,3,4,7,-1463.0921630859375,-1463.0921630859,2140638.6776834875,2140638.6776833776,-1.0989606380462646e-07
484,4,4,7,-2769.880859375,-2769.880859375,7672239.9751319885,7672239.9751319885,0
485,5,4,7,-1463.0921630859375,-1463.0921630859,2140638.6776834875,2140638.6776833776,-1.0989606380462646e-07
486,6,4,7,-2769.880859375,-2769.880859375,7672239.9751319885,7672239.9751319885,0
487,7,4,7,-1463.0921630859375,-1463.0921630859,2140638.6776834875,2140638.6776833776,-1.0989606380462646e-07
488,0,5,7,-20247.830215454102,-20247.830215454102,409974628.43385607,409974628.43385607,0
489,1,5,7,-13786.406585693359,-13786.406585693399,190065006.54604924,190065006.54605034,1.1026859283447266e-06
490,2,5,7,-20247.830215454102,-20247.830215454102,409974628.43385607,409974628.43385607,0
491,3,5,7,-13786.406585693359,-13786.406585693399,190065006.54604924,190065006.54605034,1.1026859283447266e-06
492,4,5,7,-20247.830215454102,-20247.830215454102,409974628.43385607,409974628.43385607,0
493,5,5,7,-13786.406585693359,-13786.406585693399,190065006.54604924,190065006.54605034,1.1026859283447266e-06
494,6,5,7,-20247.830215454102,-20247.830215454102,409974628.43385607,409974628.43385607,0
495,7,5,7,-13786.406585693359,-13786.406585693399,190065006.54604924,190065006.54605034,1.1026859283447266e-06
496,0,6,7,-2769.880859375,-2769.880859375,7672239.9751319885,7672239.9751319885,0
497,1,6,7,-1463.0921630859375,-1463.0921630859,2140638.6776834875,2140638.6776833776,-1.0989606380462646e-07
498,2,6,7,-2769.880859375,-2769.880859375,7672239.9751319885,7672239.9751319885,0
499,3,6,7,-1463.0921630859375,-1463.0921630859,2140638.6776834875,2140638.6776833776,-1.0989606380462646e-07
500,4,6,7,-2769.880859375,-2769.880859375,7672239.9751319885,7672239.9751319885,0
501,5,6,7,-1463.0921630859375,-1463.0921630859,2140638.6776834875,2140638.6776833776,-1.0989606380462646e-07
502,6,6,7,-2769.880859375,-2769.880859375,7672239.9751319885,7672239.9751319885,0
503,7,6,7,-1463.0921630859375,-1463.0921630859,2140638.6776834875,2140638.6776833776,-1.0989606380462646e-07
504,0,7,7,-20247.830215454102,-20247.830215454102,409974628.43385607,409974628.43385607,0
505,1,7,7,-13786.406585693359,-13786.406585693399,190065006.54604924,190065006.54605034,1.1026859283447266e-06
506,2,7,7,-20247.830215454102,-20247.830215454102,409974628.43385607,409974628.43385607,0
507,3,7,7,-13786.406585693359,-13786.406585693399,190065006.54604924,190065006.54605034,1.1026859283447266e-06
508,4,7,7,-20247.830215454102,-20247.830215454102,409974628.43385607,409974628.43385607,0
509,5,7,7,-13786.406585693359,-13786.406585693399,190065006.54604924,190065006.54605034,1.1026859283447266e-06
510,6,7,7,-20247.830215454102,-20247.830215454102,409974628.43385607,409974628.43385607,0
511,7,7,7,-13786.406585693359,-13786.406585693399,190065006.54604924,190065006.54605034,1.1026859283447266e-06
