site,x,y,z,psi_q16,psi_hex,psi_float,psi_prev_q16,psi_prev_hex,psi_prev_float,m_prev_q16,m_prev_hex,m_prev_float
188,4,7,2,509818834,0x1E6337D2,7779.218048095703,-1640805347,0x9E334C1D,-25036.702682495117,-44196983,0xFD5D9B89,-674.3924407958984
189,5,7,2,1224395922,0x48FACC92,18682.799102783203,-1297259975,0xB2AD6239,-19794.616317749023,58503480,0x037CB138,892.6922607421875
190,6,7,2,509818834,0x1E6337D2,7779.218048095703,-1640805347,0x9E334C1D,-25036.702682495117,-44196983,0xFD5D9B89,-674.3924407958984
191,7,7,2,1224395922,0x48FACC92,18682.799102783203,-1297259975,0xB2AD6239,-19794.616317749023,58503480,0x037CB138,892.6922607421875
192,0,0,3,-181526912,0xF52E1E80,-2769.880859375,915598134,0x3692EB36,13970.91879272461,-18895997,0xFEDFAB83,-288.3300323486328
193,1,0,3,-95885208,0xFA48E868,-1463.0921630859375,1025711497,0x3D231D89,15651.115371704102,-267881,0xFFFBE997,-4.0875396728515625
194,2,0,3,-181526912,0xF52E1E80,-2769.880859375,915598134,0x3692EB36,13970.91879272461,-18895997,0xFEDFAB83,-288.3300323486328
195,3,0,3,-95885208,0xFA48E868,-1463.0921630859375,1025711497,0x3D231D89,15651.115371704102,-267881,0xFFFBE997,-4.0875396728515625
196,4,0,3,-181526912,0xF52E1E80,-2769.880859375,915598134,0x3692EB36,13970.91879272461,-18895997,0xFEDFAB83,-288.3300323486328
197,5,0,3,-95885208,0xFA48E868,-1463.0921630859375,1025711497,0x3D231D89,15651.115371704102,-267881,0xFFFBE997,-4.0875396728515625
198,6,0,3,-181526912,0xF52E1E80,-2769.880859375,915598134,0x3692EB36,13970.91879272461,-18895997,0xFEDFAB83,-288.3300323486328
199,7,0,3,-95885208,0xFA48E868,-1463.0921630859375,1025711497,0x3D231D89,15651.115371704102,-267881,0xFFFBE997,-4.0875396728515625
200,0,1,3,-1326961801,0xB0E82B77,-20247.8302154541,712707779,0x2A7B0EC3,10875.057662963867,19779394,0x012DCF42,301.8096008300781
201,1,1,3,-903505942,0xCA2597EA,-13786.40658569336,-128430213,0xF8584F7B,-1959.6895294189453,66910812,0x03FCFA5C,1020.9779663085938
202,2,1,3,-1326961801,0xB0E82B77,-20247.8302154541,712707779,0x2A7B0EC3,10875.057662963867,19779394,0x012DCF42,301.8096008300781
203,3,1,3,-903505942,0xCA2597EA,-13786.40658569336,-128430213,0xF8584F7B,-1959.6895294189453,66910812,0x03FCFA5C,1020.9779663085938
204,4,1,3,-1326961801,0xB0E82B77,-20247.8302154541,712707779,0x2A7B0EC3,10875.057662963867,19779394,0x012DCF42,301.8096008300781
205,5,1,3,-903505942,0xCA2597EA,-13786.40658569336,-128430213,0xF8584F7B,-1959.6895294189453,66910812,0x03FCFA5C,1020.9779663085938
206,6,1,3,-1326961801,0xB0E82B77,-20247.8302154541,712707779,0x2A7B0EC3,10875.057662963867,19779394,0x012DCF42,301.8096008300781
207,7,1,3,-903505942,0xCA2597EA,-13786.40658569336,-128430213,0xF8584F7B,-1959.6895294189453,66910812,0x03FCFA5C,1020.9779663085938
208,0,2,3,-181526912,0xF52E1E80,-2769.880859375,915598134,0x3692EB36,13970.91879272461,-18895997,0xFEDFAB83,-288.3300323486328
209,1,2,3,-95885208,0xFA48E868,-1463.0921630859375,1025711497,0x3D231D89,15651.115371704102,-267881,0xFFFBE997,-4.0875396728515625
210,2,2,3,-181526912,0xF52E1E80,-2769.880859375,915598134,0x3692EB36,13970.91879272461,-18895997,0xFEDFAB83,-288.3300323486328
211,3,2,3,-95885208,0xFA48E868,-1463.0921630859375,1025711497,0x3D231D89,15651.115371704102,-267881,0xFFFBE997,-4.0875396728515625
212,4,2,3,-181526912,0xF52E1E80,-2769.880859375,915598134,0x3692EB36,13970.91879272461,-18895997,0xFEDFAB83,-288.3300323486328
213,5,2,3,-95885208,0xFA48E868,-1463.0921630859375,1025711497,0x3D231D89,15651.115371704102,-267881,0xFFFBE997,-4.0875396728515625
214,6,2,3,-181526912,0xF52E1E80,-2769.880859375,915598134,0x3692EB36,13970.91879272461,-18895997,0xFEDFAB83,-288.3300323486328
215,7,2,3,-95885208,0xFA48E868,-1463.0921630859375,1025711497,0x3D231D89,15651.115371704102,-267881,0xFFFBE997,-4.0875396728515625
216,0,3,3,-1326961801,0xB0E82B77,-20247.8302154541,712707779,0x2A7B0EC3,10875.057662963867,19779394,0x012DCF42,301.8096008300781
217,1,3,3,-903505942,0xCA2597EA,-13786.40658569336,-128430213,0xF8584F7B,-1959.6895294189453,66910812,0x03FCFA5C,1020.9779663085938
218,2,3,3,-1326961801,0xB0E82B77,-20247.8302154541,712707779,0x2A7B0EC3,10875.057662963867,19779394,0x012DCF42,301.8096008300781
219,3,3,3,-903505942,0xCA2597EA,-13786.40658569336,-128430213,0xF8584F7B,-1959.6895294189453,66910812,0x03FCFA5C,1020.9779663085938
220,4,3,3,-1326961801,0xB0E82B77,-20247.8302154541,712707779,0x2A7B0EC3,10875.057662963867,19779394,0x012DCF42,301.8096008300781
221,5,3,3,-903505942,0xCA2597EA,-13786.40658569336,-128430213,0xF8584F7B,-1959.6895294189453,66910812,0x03FCFA5C,1020.9779663085938
222,6,3,3,-1326961801,0xB0E82B77,-20247.8302154541,712707779,0x2A7B0EC3,10875.057662963867,19779394,0x012DCF42,301.8096008300781
223,7,3,3,-903505942,0xCA2597EA,-13786.40658569336,-128430213,0xF8584F7B,-1959.6895294189453,66910812,0x03FCFA5C,1020.9779663085938
224,0,4,3,-181526912,0xF52E1E80,-2769.880859375,915598134,0x3692EB36,13970.91879272461,-18895997,0xFEDFAB83,-288.3300323486328
225,1,4,3,-95885208,0xFA48E868,-1463.0921630859375,1025711497,0x3D231D89,15651.115371704102,-267881,0xFFFBE997,-4.0875396728515625
226,2,4,3,-181526912,0xF52E1E80,-2769.880859375,915598134,0x3692EB36,13970.91879272461,-18895997,0xFEDFAB83,-288.3300323486328
227,3,4,3,-95885208,0xFA48E868,-1463.0921630859375,1025711497,0x3D231D89,15651.115371704102,-267881,0xFFFBE997,-4.0875396728515625
228,4,4,3,-181526912,0xF52E1E80,-2769.880859375,915598134,0x3692EB36,13970.91879272461,-18895997,0xFEDFAB83,-288.3300323486328
229,5,4,3,-95885208,0xFA48E868,-1463.0921630859375,1025711497,0x3D231D89,15651.115371704102,-267881,0xFFFBE997,-4.0875396728515625
230,6,4,3,-181526912,0xF52E1E80,-2769.880859375,915598134,0x3692EB36,13970.91879272461,-18895997,0xFEDFAB83,-288.3300323486328
231,7,4,3,-95885208,0xFA48E868,-1463.0921630859375,1025711497,0x3D231D89,15651.115371704102,-267881,0xFFFBE997,-4.0875396728515625
232,0,5,3,-1326961801,0xB0E82B77,-20247.8302154541,712707779,0x2A7B0EC3,10875.057662963867,19779394,0x012DCF42,301.8096008300781
233,1,5,3,-903505942,0xCA2597EA,-13786.40658569336,-128430213,0xF8584F7B,-1959.6895294189453,66910812,0x03FCFA5C,1020.9779663085938
234,2,5,3,-1326961801,0xB0E82B77,-20247.8302154541,712707779,0x2A7B0EC3,10875.057662963867,19779394,0x012DCF42,301.8096008300781
235,3,5,3,-903505942,0xCA2597EA,-13786.40658569336,-128430213,0xF8584F7B,-1959.6895294189453,66910812,0x03FCFA5C,1020.9779663085938
236,4,5,3,-1326961801,0xB0E82B77,-20247.8302154541,712707779,0x2A7B0EC3,10875.057662963867,19779394,0x012DCF42,301.8096008300781
237,5,5,3,-903505942,0xCA2597EA,-13786.40658569336,-128430213,0xF8584F7B,-1959.6895294189453,66910812,0x03FCFA5C,1020.9779663085938
238,6,5,3,-1326961801,0xB0E82B77,-20247.8302154541,712707779,0x2A7B0EC3,10875.057662963867,19779394,0x012DCF42,301.8096008300781
239,7,5,3,-903505942,0xCA2597EA,-13786.40658569336,-128430213,0xF8584F7B,-1959.6895294189453,66910812,0x03FCFA5C,1020.9779663085938
240,0,6,3,-181526912,0xF52E1E80,-2769.880859375,915598134,0x3692EB36,13970.91879272461,-18895997,0xFEDFAB83,-288.3300323486328
241,1,6,3,-95885208,0xFA48E868,-1463.0921630859375,1025711497,0x3D231D89,15651.115371704102,-267881,0xFFFBE997,-4.0875396728515625
242,2,6,3,-181526912,0xF52E1E80,-2769.880859375,915598134,0x3692EB36,13970.91879272461,-18895997,0xFEDFAB83,-288.3300323486328
243,3,6,3,-95885208,0xFA48E868,-1463.0921630859375,1025711497,0x3D231D89,15651.115371704102,-267881,0xFFFBE997,-4.0875396728515625
244,4,6,3,-181526912,0xF52E1E80,-2769.880859375,915598134,0x3692EB36,13970.91879272461,-18895997,0xFEDFAB83,-288.3300323486328
245,5,6,3,-95885208,0xFA48E868,-1463.0921630859375,1025711497,0x3D231D89,15651.115371704102,-267881,0xFFFBE997,-4.0875396728515625
246,6,6,3,-181526912,0xF52E1E80,-2769.880859375,915598134,0x3692EB36,13970.91879272461,-18895997,0xFEDFAB83,-288.3300323486328
247,7,6,3,-95885208,0xFA48E868,-1463.0921630859375,1025711497,0x3D231D89,15651.115371704102,-267881,0xFFFBE997,-4.0875396728515625
248,0,7,3,-1326961801,0xB0E82B77,-20247.8302154541,712707779,0x2A7B0EC3,10875.057662963867,19779394,0x012DCF42,301.8096008300781
249,1,7,3,-903505942,0xCA2597EA,-13786.40658569336,-128430213,0xF8584F7B,-1959.6895294189453,66910812,0x03FCFA5C,1020.9779663085938
250,2,7,3,-1326961801,0xB0E82B77,-20247.8302154541,712707779,0x2A7B0EC3,10875.057662963867,19779394,0x012DCF42,301.8096008300781
251,3,7,3,-903505942,0xCA2597EA,-13786.40658569336,-128430213,0xF8584F7B,-1959.6895294189453,66910812,0x03FCFA5C,1020.9779663085938
252,4,7,3,-1326961801,0xB0E82B77,-20247.8302154541,712707779,0x2A7B0EC3,10875.057662963867,19779394,0x012DCF42,301.8096008300781
253,5,7,3,-903505942,0xCA2597EA,-13786.40658569336,-128430213,0xF8584F7B,-1959.6895294189453,66910812,0x03FCFA5C,1020.9779663085938
254,6,7,3,-1326961801,0xB0E82B77,-20247.8302154541,712707779,0x2A7B0EC3,10875.057662963867,19779394,0x012DCF42,301.8096008300781
255,7,7,3,-903505942,0xCA2597EA,-13786.40658569336,-128430213,0xF8584F7B,-1959.6895294189453,66910812,0x03FCFA5C,1020.9779663085938
256,0,0,4,315619770,0x12CFF9BA,4815.975494384766,1262973500,0x4B47723C,19271.446228027344,-27983208,0xFE550298,-426.9898681640625
257,1,0,4,-2044758260,0x861F770C,-31200.53497314453,299761538,0x11DDFF82,4573.998077392578,21934208,0x014EB080,334.689453125
258,2,0,4,315619770,0x12CFF9BA,4815.975494384766,1262973500,0x4B47723C,19271.446228027344,-27983208,0xFE550298,-426.9898681640625
259,3,0,4,-2044758260,0x861F770C,-31200.53497314453,299761538,0x11DDFF82,4573.998077392578,21934208,0x014EB080,334.689453125
260,4,0,4,315619770,0x12CFF9BA,4815.975494384766,1262973500,0x4B47723C,19271.446228027344,-27983208,0xFE550298,-426.9898681640625
261,5,0,4,-2044758260,0x861F770C,-31200.53497314453,299761538,0x11DDFF82,4573.998077392578,21934208,0x014EB080,334.689453125
262,6,0,4,315619770,0x12CFF9BA,4815.975494384766,1262973500,0x4B47723C,19271.446228027344,-27983208,0xFE550298,-426.9898681640625
263,7,0,4,-2044758260,0x861F770C,-31200.53497314453,299761538,0x11DDFF82,4573.998077392578,21934208,0x014EB080,334.689453125
264,0,1,4,509818834,0x1E6337D2,7779.218048095703,-1640805347,0x9E334C1D,-25036.702682495117,-44196983,0xFD5D9B89,-674.3924407958984
265,1,1,4,1224395922,0x48FACC92,18682.799102783203,-1297259975,0xB2AD6239,-19794.616317749023,58503480,0x037CB138,892.6922607421875
266,2,1,4,509818834,0x1E6337D2,7779.218048095703,-1640805347,0x9E334C1D,-25036.702682495117,-44196983,0xFD5D9B89,-674.3924407958984
267,3,1,4,1224395922,0x48FACC92,18682.799102783203,-1297259975,0xB2AD6239,-19794.616317749023,58503480,0x037CB138,892.6922607421875
268,4,1,4,509818834,0x1E6337D2,7779.218048095703,-1640805347,0x9E334C1D,-25036.702682495117,-44196983,0xFD5D9B89,-674.3924407958984
269,5,1,4,1224395922,0x48FACC92,18682.799102783203,-1297259975,0xB2AD6239,-19794.616317749023,58503480,0x037CB138,892.6922607421875
270,6,1,4,509818834,0x1E6337D2,7779.218048095703,-1640805347,0x9E334C1D,-25036.702682495117,-44196983,0xFD5D9B89,-674.3924407958984
271,7,1,4,1224395922,0x48FACC92,18682.799102783203,-1297259975,0xB2AD6239,-19794.616317749023,58503480,0x037CB138,892.6922607421875
272,0,2,4,315619770,0x12CFF9BA,4815.975494384766,1262973500,0x4B47723C,19271.446228027344,-27983208,0xFE550298,-426.9898681640625
273,1,2,4,-2044758260,0x861F770C,-31200.53497314453,299761538,0x11DDFF82,4573.998077392578,21934208,0x014EB080,334.689453125
274,2,2,4,315619770,0x12CFF9BA,4815.975494384766,1262973500,0x4B47723C,19271.446228027344,-27983208,0xFE550298,-426.9898681640625
275,3,2,4,-2044758260,0x861F770C,-31200.53497314453,299761538,0x11DDFF82,4573.998077392578,21934208,0x014EB080,334.689453125
276,4,2,4,315619770,0x12CFF9BA,4815.975494384766,1262973500,0x4B47723C,19271.446228027344,-27983208,0xFE550298,-426.9898681640625
277,5,2,4,-2044758260,0x861F770C,-31200.53497314453,299761538,0x11DDFF82,4573.998077392578,21934208,0x014EB080,334.689453125
278,6,2,4,315619770,0x12CFF9BA,4815.975494384766,1262973500,0x4B47723C,19271.446228027344,-27983208,0xFE550298,-426.9898681640625
279,7,2,4,-2044758260,0x861F770C,-31200.53497314453,299761538,0x11DDFF82,4573.998077392578,21934208,0x014EB080,334.689453125
280,0,3,4,509818834,0x1E6337D2,7779.218048095703,-1640805347,0x9E334C1D,-25036.702682495117,-44196983,0xFD5D9B89,-674.3924407958984
281,1,3,4,1224395922,0x48FACC92,18682.799102783203,-1297259975,0xB2AD6239,-19794.616317749023,58503480,0x037CB138,892.6922607421875
282,2,3,4,509818834,0x1E6337D2,7779.218048095703,-1640805347,0x9E334C1D,-25036.702682495117,-44196983,0xFD5D9B89,-674.3924407958984
283,3,3,4,1224395922,0x48FACC92,18682.799102783203,-1297259975,0xB2AD6239,-19794.616317749023,58503480,0x037CB138,892.6922607421875
284,4,3,4,509818834,0x1E6337D2,7779.218048095703,-1640805347,0x9E334C1D,-25036.702682495117,-44196983,0xFD5D9B89,-674.3924407958984
285,5,3,4,1224395922,0x48FACC92,18682.799102783203,-1297259975,0xB2AD6239,-19794.616317749023,58503480,0x037CB138,892.6922607421875
286,6,3,4,509818834,0x1E6337D2,7779.218048095703,-1640805347,0x9E334C1D,-25036.702682495117,-44196983,0xFD5D9B89,-674.3924407958984
287,7,3,4,1224395922,0x48FACC92,18682.799102783203,-1297259975,0xB2AD6239,-19794.616317749023,58503480,0x037CB138,892.6922607421875
288,0,4,4,315619770,0x12CFF9BA,4815.975494384766,1262973500,0x4B47723C,19271.446228027344,-27983208,0xFE550298,-426.9898681640625
289,1,4,4,-2044758260,0x861F770C,-31200.53497314453,299761538,0x11DDFF82,4573.998077392578,21934208,0x014EB080,334.689453125
290,2,4,4,315619770,0x12CFF9BA,4815.975494384766,1262973500,0x4B47723C,19271.446228027344,-27983208,0xFE550298,-426.9898681640625
291,3,4,4,-2044758260,0x861F770C,-31200.53497314453,299761538,0x11DDFF82,4573.998077392578,21934208,0x014EB080,334.689453125
292,4,4,4,315619770,0x12CFF9BA,4815.975494384766,1262973500,0x4B47723C,19271.446228027344,-27983208,0xFE550298,-426.9898681640625
293,5,4,4,-2044758260,0x861F770C,-31200.53497314453,299761538,0x11DDFF82,4573.998077392578,21934208,0x014EB080,334.689453125
294,6,4,4,315619770,0x12CFF9BA,4815.975494384766,1262973500,0x4B47723C,19271.446228027344,-27983208,0xFE550298,-426.9898681640625
295,7,4,4,-2044758260,0x861F770C,-31200.53497314453,299761538,0x11DDFF82,4573.998077392578,21934208,0x014EB080,334.689453125
296,0,5,4,509818834,0x1E6337D2,7779.218048095703,-1640805347,0x9E334C1D,-25036.702682495117,-44196983,0xFD5D9B89,-674.3924407958984
297,1,5,4,1224395922,0x48FACC92,18682.799102783203,-1297259975,0xB2AD6239,-19794.616317749023,58503480,0x037CB138,892.6922607421875
298,2,5,4,509818834,0x1E6337D2,7779.218048095703,-1640805347,0x9E334C1D,-25036.702682495117,-44196983,0xFD5D9B89,-674.3924407958984
299,3,5,4,1224395922,0x48FACC92,18682.799102783203,-1297259975,0xB2AD6239,-19794.616317749023,58503480,0x037CB138,892.6922607421875
300,4,5,4,509818834,0x1E6337D2,7779.218048095703,-1640805347,0x9E334C1D,-25036.702682495117,-44196983,0xFD5D9B89,-674.3924407958984
301,5,5,4,1224395922,0x48FACC92,18682.799102783203,-1297259975,0xB2AD6239,-19794.616317749023,58503480,0x037CB138,892.6922607421875
302,6,5,4,509818834,0x1E6337D2,7779.218048095703,-1640805347,0x9E334C1D,-25036.702682495117,-44196983,0xFD5D9B89,-674.3924407958984
303,7,5,4,1224395922,0x48FACC92,18682.799102783203,-1297259975,0xB2AD6239,-19794.616317749023,58503480,0x037CB138,892.6922607421875
304,0,6,4,315619770,0x12CFF9BA,4815.975494384766,1262973500,0x4B47723C,19271.446228027344,-27983208,0xFE550298,-426.9898681640625
305,1,6,4,-2044758260,0x861F770C,-31200.53497314453,299761538,0x11DDFF82,4573.998077392578,21934208,0x014EB080,334.689453125
306,2,6,4,315619770,0x12CFF9BA,4815.975494384766,1262973500,0x4B47723C,19271.446228027344,-27983208,0xFE550298,-426.9898681640625
307,3,6,4,-2044758260,0x861F770C,-31200.53497314453,299761538,0x11DDFF82,4573.998077392578,21934208,0x014EB080,334.689453125
308,4,6,4,315619770,0x12CFF9BA,4815.975494384766,1262973500,0x4B47723C,19271.446228027344,-27983208,0xFE550298,-426.9898681640625
309,5,6,4,-2044758260,0x861F770C,-31200.53497314453,299761538,0x11DDFF82,4573.998077392578,21934208,0x014EB080,334.689453125
310,6,6,4,315619770,0x12CFF9BA,4815.975494384766,1262973500,0x4B47723C,19271.446228027344,-27983208,0xFE550298,-426.9898681640625
311,7,6,4,-2044758260,0x861F770C,-31200.53497314453,299761538,0x11DDFF82,4573.998077392578,21934208,0x014EB080,334.689453125
312,0,7,4,509818834,0x1E6337D2,7779.218048095703,-1640805347,0x9E334C1D,-25036.702682495117,-44196983,0xFD5D9B89,-674.3924407958984
313,1,7,4,1224395922,0x48FACC92,18682.799102783203,-1297259975,0xB2AD6239,-19794.616317749023,58503480,0x037CB138,892.6922607421875
314,2,7,4,509818834,0x1E6337D2,7779.218048095703,-1640805347,0x9E334C1D,-25036.702682495117,-44196983,0xFD5D9B89,-674.3924407958984
315,3,7,4,1224395922,0x48FACC92,18682.799102783203,-1297259975,0xB2AD6239,-19794.616317749023,58503480,0x037CB138,892.6922607421875
316,4,7,4,509818834,0x1E6337D2,7779.218048095703,-1640805347,0x9E334C1D,-25036.702682495117,-44196983,0xFD5D9B89,-674.3924407958984
317,5,7,4,1224395922,0x48FACC92,18682.799102783203,-1297259975,0xB2AD6239,-19794.616317749023,58503480,0x037CB138,892.6922607421875
318,6,7,4,509818834,0x1E6337D2,7779.218048095703,-1640805347,0x9E334C1D,-25036.702682495117,-44196983,0xFD5D9B89,-674.3924407958984
319,7,7,4,1224395922,0x48FACC92,18682.799102783203,-1297259975,0xB2AD6239,-19794.616317749023,58503480,0x037CB138,892.6922607421875
320,0,0,5,-181526912,0xF52E1E80,-2769.880859375,915598134,0x3692EB36,13970.91879272461,-18895997,0xFEDFAB83,-288.3300323486328
321,1,0,5,-95885208,0xFA48E868,-1463.0921630859375,1025711497,0x3D231D89,15651.115371704102,-267881,0xFFFBE997,-4.0875396728515625
322,2,0,5,-181526912,0xF52E1E80,-2769.880859375,915598134,0x3692EB36,13970.91879272461,-18895997,0xFEDFAB83,-288.3300323486328
323,3,0,5,-95885208,0xFA48E868,-1463.0921630859375,1025711497,0x3D231D89,15651.115371704102,-267881,0xFFFBE997,-4.0875396728515625
324,4,0,5,-181526912,0xF52E1E80,-2769.880859375,915598134,0x3692EB36,13970.91879272461,-18895997,0xFEDFAB83,-288.3300323486328
325,5,0,5,-95885208,0xFA48E868,-1463.0921630859375,1025711497,0x3D231D89,15651.115371704102,-267881,0xFFFBE997,-4.0875396728515625
326,6,0,5,-181526912,0xF52E1E80,-2769.880859375,915598134,0x3692EB36,13970.91879272461,-18895997,0xFEDFAB83,-288.3300323486328
327,7,0,5,-95885208,0xFA48E868,-1463.0921630859375,1025711497,0x3D231D89,15651.115371704102,-267881,0xFFFBE997,-4.0875396728515625
328,0,1,5,-1326961801,0xB0E82B77,-20247.8302154541,712707779,0x2A7B0EC3,10875.057662963867,19779394,0x012DCF42,301.8096008300781
329,1,1,5,-903505942,0xCA2597EA,-13786.40658569336,-128430213,0xF8584F7B,-1959.6895294189453,66910812,0x03FCFA5C,1020.9779663085938
330,2,1,5,-1326961801,0xB0E82B77,-20247.8302154541,712707779,0x2A7B0EC3,10875.057662963867,19779394,0x012DCF42,301.8096008300781
331,3,1,5,-903505942,0xCA2597EA,-13786.40658569336,-128430213,0xF8584F7B,-1959.6895294189453,66910812,0x03FCFA5C,1020.9779663085938
332,4,1,5,-1326961801,0xB0E82B77,-20247.8302154541,712707779,0x2A7B0EC3,10875.057662963867,19779394,0x012DCF42,301.8096008300781
333,5,1,5,-903505942,0xCA2597EA,-13786.40658569336,-128430213,0xF8584F7B,-1959.6895294189453,66910812,0x03FCFA5C,1020.9779663085938
334,6,1,5,-1326961801,0xB0E82B77,-20247.8302154541,712707779,0x2A7B0EC3,10875.057662963867,19779394,0x012DCF42,301.8096008300781
335,7,1,5,-903505942,0xCA2597EA,-13786.40658569336,-128430213,0xF8584F7B,-1959.6895294189453,66910812,0x03FCFA5C,1020.9779663085938
336,0,2,5,-181526912,0xF52E1E80,-2769.880859375,915598134,0x3692EB36,13970.91879272461,-18895997,0xFEDFAB83,-288.3300323486328
337,1,2,5,-95885208,0xFA48E868,-1463.0921630859375,1025711497,0x3D231D89,15651.115371704102,-267881,0xFFFBE997,-4.0875396728515625
338,2,2,5,-181526912,0xF52E1E80,-2769.880859375,915598134,0x3692EB36,13970.91879272461,-18895997,0xFEDFAB83,-288.3300323486328
339,3,2,5,-95885208,0xFA48E868,-1463.0921630859375,1025711497,0x3D231D89,15651.115371704102,-267881,0xFFFBE997,-4.0875396728515625
340,4,2,5,-181526912,0xF52E1E80,-2769.880859375,915598134,0x3692EB36,13970.91879272461,-18895997,0xFEDFAB83,-288.3300323486328
341,5,2,5,-95885208,0xFA48E868,-1463.0921630859375,1025711497,0x3D231D89,15651.115371704102,-267881,0xFFFBE997,-4.0875396728515625
342,6,2,5,-181526912,0xF52E1E80,-2769.880859375,915598134,0x3692EB36,13970.91879272461,-18895997,0xFEDFAB83,-288.3300323486328
343,7,2,5,-95885208,0xFA48E868,-1463.0921630859375,1025711497,0x3D231D89,15651.115371704102,-267881,0xFFFBE997,-4.0875396728515625
344,0,3,5,-1326961801,0xB0E82B77,-20247.8302154541,712707779,0x2A7B0EC3,10875.057662963867,19779394,0x012DCF42,301.8096008300781
345,1,3,5,-903505942,0xCA2597EA,-13786.40658569336,-128430213,0xF8584F7B,-1959.6895294189453,66910812,0x03FCFA5C,1020.9779663085938
346,2,3,5,-1326961801,0xB0E82B77,-20247.8302154541,712707779,0x2A7B0EC3,10875.057662963867,19779394,0x012DCF42,301.8096008300781
347,3,3,5,-903505942,0xCA2597EA,-13786.40658569336,-128430213,0xF8584F7B,-1959.6895294189453,66910812,0x03FCFA5C,1020.9779663085938
348,4,3,5,-1326961801,0xB0E82B77,-20247.8302154541,712707779,0x2A7B0EC3,10875.057662963867,19779394,0x012DCF42,301.8096008300781
349,5,3,5,-903505942,0xCA2597EA,-13786.40658569336,-128430213,0xF8584F7B,-1959.6895294189453,66910812,0x03FCFA5C,1020.9779663085938
350,6,3,5,-1326961801,0xB0E82B77,-20247.8302154541,712707779,0x2A7B0EC3,10875.057662963867,19779394,0x012DCF42,301.8096008300781
351,7,3,5,-903505942,0xCA2597EA,-13786.40658569336,-128430213,0xF8584F7B,-1959.6895294189453,66910812,0x03FCFA5C,1020.9779663085938
352,0,4,5,-181526912,0xF52E1E80,-2769.880859375,915598134,0x3692EB36,13970.91879272461,-18895997,0xFEDFAB83,-288.3300323486328
353,1,4,5,-95885208,0xFA48E868,-1463.0921630859375,1025711497,0x3D231D89,15651.115371704102,-267881,0xFFFBE997,-4.0875396728515625
354,2,4,5,-181526912,0xF52E1E80,-2769.880859375,915598134,0x3692EB36,13970.91879272461,-18895997,0xFEDFAB83,-288.3300323486328
355,3,4,5,-95885208,0xFA48E868,-1463.0921630859375,1025711497,0x3D231D89,15651.115371704102,-267881,0xFFFBE997,-4.0875396728515625
356,4,4,5,-181526912,0xF52E1E80,-2769.880859375,915598134,0x3692EB36,13970.91879272461,-18895997,0xFEDFAB83,-288.3300323486328
357,5,4,5,-95885208,0xFA48E868,-1463.0921630859375,1025711497,0x3D231D89,15651.115371704102,-267881,0xFFFBE997,-4.0875396728515625
358,6,4,5,-181526912,0xF52E1E80,-2769.880859375,915598134,0x3692EB36,13970.91879272461,-18895997,0xFEDFAB83,-288.3300323486328
359,7,4,5,-95885208,0xFA48E868,-1463.0921630859375,1025711497,0x3D231D89,15651.115371704102,-267881,0xFFFBE997,-4.0875396728515625
360,0,5,5,-1326961801,0xB0E82B77,-20247.8302154541,712707779,0x2A7B0EC3,10875.057662963867,19779394,0x012DCF42,301.8096008300781
361,1,5,5,-903505942,0xCA2597EA,-13786.40658569336,-128430213,0xF8584F7B,-1959.6895294189453,66910812,0x03FCFA5C,1020.9779663085938
362,2,5,5,-1326961801,0xB0E82B77,-20247.8302154541,712707779,0x2A7B0EC3,10875.057662963867,19779394,0x012DCF42,301.8096008300781
363,3,5,5,-903505942,0xCA2597EA,-13786.40658569336,-128430213,0xF8584F7B,-1959.6895294189453,66910812,0x03FCFA5C,1020.9779663085938
364,4,5,5,-1326961801,0xB0E82B77,-20247.8302154541,712707779,0x2A7B0EC3,10875.057662963867,19779394,0x012DCF42,301.8096008300781
365,5,5,5,-903505942,0xCA2597EA,-13786.40658569336,-128430213,0xF8584F7B,-1959.6895294189453,66910812,0x03FCFA5C,1020.9779663085938
366,6,5,5,-1326961801,0xB0E82B77,-20247.8302154541,712707779,0x2A7B0EC3,10875.057662963867,19779394,0x012DCF42,301.8096008300781
367,7,5,5,-903505942,0xCA2597EA,-13786.40658569336,-128430213,0xF8584F7B,-1959.6895294189453,66910812,0x03FCFA5C,1020.9779663085938
368,0,6,5,-181526912,0xF52E1E80,-2769.880859375,915598134,0x3692EB36,13970.91879272461,-18895997,0xFEDFAB83,-288.3300323486328
369,1,6,5,-95885208,0xFA48E868,-1463.0921630859375,1025711497,0x3D231D89,15651.115371704102,-267881,0xFFFBE997,-4.0875396728515625
370,2,6,5,-181526912,0xF52E1E80,-2769.880859375,915598134,0x3692EB36,13970.91879272461,-18895997,0xFEDFAB83,-288.3300323486328
371,3,6,5,-95885208,0xFA48E868,-1463.0921630859375,1025711497,0x3D231D89,15651.115371704102,-267881,0xFFFBE997,-4.0875396728515625
372,4,6,5,-181526912,0xF52E1E80,-2769.880859375,915598134,0x3692EB36,13970.91879272461,-18895997,0xFEDFAB83,-288.3300323486328
373,5,6,5,-95885208,0xFA48E868,-1463.0921630859375,1025711497,0x3D231D89,15651.115371704102,-267881,0xFFFBE997,-4.0875396728515625
374,6,6,5,-181526912,0xF52E1E80,-2769.880859375,915598134,0x3692EB36,13970.91879272461,-18895997,0xFEDFAB83,-288.3300323486328
