site,x,y,z,psi_float,psi_prev_float,m_prev_float,psi_hex,psi_prev_hex,m_prev_hex
94,6,3,1,-20247.8302154541,10875.0576629639,301.8096008301,0xB0E82B77,0x2A7B0EC3,0x012DCF42
95,7,3,1,-13786.4065856934,-1959.6895294189,1020.9779663086,0xCA2597EA,0xF8584F7B,0x03FCFA5C
96,0,4,1,-2769.8808593750,13970.9187927246,-288.3300323486,0xF52E1E80,0x3692EB36,0xFEDFAB83
97,1,4,1,-1463.0921630859,15651.1153717041,-4.0875396729,0xFA48E868,0x3D231D89,0xFFFBE997
98,2,4,1,-2769.8808593750,13970.9187927246,-288.3300323486,0xF52E1E80,0x3692EB36,0xFEDFAB83
99,3,4,1,-1463.0921630859,15651.1153717041,-4.0875396729,0xFA48E868,0x3D231D89,0xFFFBE997
100,4,4,1,-2769.8808593750,13970.9187927246,-288.3300323486,0xF52E1E80,0x3692EB36,0xFEDFAB83
101,5,4,1,-1463.0921630859,15651.1153717041,-4.0875396729,0xFA48E868,0x3D231D89,0xFFFBE997
102,6,4,1,-2769.8808593750,13970.9187927246,-288.3300323486,0xF52E1E80,0x3692EB36,0xFEDFAB83
103,7,4,1,-1463.0921630859,15651.1153717041,-4.0875396729,0xFA48E868,0x3D231D89,0xFFFBE997
104,0,5,1,-20247.8302154541,10875.0576629639,301.8096008301,0xB0E82B77,0x2A7B0EC3,0x012DCF42
105,1,5,1,-13786.4065856934,-1959.6895294189,1020.9779663086,0xCA2597EA,0xF8584F7B,0x03FCFA5C
106,2,5,1,-20247.8302154541,10875.0576629639,301.8096008301,0xB0E82B77,0x2A7B0EC3,0x012DCF42
107,3,5,1,-13786.4065856934,-1959.6895294189,1020.9779663086,0xCA2597EA,0xF8584F7B,0x03FCFA5C
108,4,5,1,-20247.8302154541,10875.0576629639,301.8096008301,0xB0E82B77,0x2A7B0EC3,0x012DCF42
109,5,5,1,-13786.4065856934,-1959.6895294189,1020.9779663086,0xCA2597EA,0xF8584F7B,0x03FCFA5C
110,6,5,1,-20247.8302154541,10875.0576629639,301.8096008301,0xB0E82B77,0x2A7B0EC3,0x012DCF42
111,7,5,1,-13786.4065856934,-1959.6895294189,1020.9779663086,0xCA2597EA,0xF8584F7B,0x03FCFA5C
112,0,6,1,-2769.8808593750,13970.9187927246,-288.3300323486,0xF52E1E80,0x3692EB36,0xFEDFAB83
113,1,6,1,-1463.0921630859,15651.1153717041,-4.0875396729,0xFA48E868,0x3D231D89,0xFFFBE997
114,2,6,1,-2769.8808593750,13970.9187927246,-288.3300323486,0xF52E1E80,0x3692EB36,0xFEDFAB83
115,3,6,1,-1463.0921630859,15651.1153717041,-4.0875396729,0xFA48E868,0x3D231D89,0xFFFBE997
116,4,6,1,-2769.8808593750,13970.9187927246,-288.3300323486,0xF52E1E80,0x3692EB36,0xFEDFAB83
117,5,6,1,-1463.0921630859,15651.1153717041,-4.0875396729,0xFA48E868,0x3D231D89,0xFFFBE997
118,6,6,1,-2769.8808593750,13970.9187927246,-288.3300323486,0xF52E1E80,0x3692EB36,0xFEDFAB83
119,7,6,1,-1463.0921630859,15651.1153717041,-4.0875396729,0xFA48E868,0x3D231D89,0xFFFBE997
120,0,7,1,-20247.8302154541,10875.0576629639,301.8096008301,0xB0E82B77,0x2A7B0EC3,0x012DCF42
121,1,7,1,-13786.4065856934,-1959.6895294189,1020.9779663086,0xCA2597EA,0xF8584F7B,0x03FCFA5C
122,2,7,1,-20247.8302154541,10875.0576629639,301.8096008301,0xB0E82B77,0x2A7B0EC3,0x012DCF42
123,3,7,1,-13786.4065856934,-1959.6895294189,1020.9779663086,0xCA2597EA,0xF8584F7B,0x03FCFA5C
124,4,7,1,-20247.8302154541,10875.0576629639,301.8096008301,0xB0E82B77,0x2A7B0EC3,0x012DCF42
125,5,7,1,-13786.4065856934,-1959.6895294189,1020.9779663086,0xCA2597EA,0xF8584F7B,0x03FCFA5C
126,6,7,1,-20247.8302154541,10875.0576629639,301.8096008301,0xB0E82B77,0x2A7B0EC3,0x012DCF42
127,7,7,1,-13786.4065856934,-1959.6895294189,1020.9779663086,0xCA2597EA,0xF8584F7B,0x03FCFA5C
128,0,0,2,4815.9754943848,19271.4462280273,-426.9898681641,0x12CFF9BA,0x4B47723C,0xFE550298
129,1,0,2,-31200.5349731445,4573.9980773926,334.6894531250,0x861F770C,0x11DDFF82,0x014EB080
130,2,0,2,4815.9754943848,19271.4462280273,-426.9898681641,0x12CFF9BA,0x4B47723C,0xFE550298
131,3,0,2,-31200.5349731445,4573.9980773926,334.6894531250,0x861F770C,0x11DDFF82,0x014EB080
132,4,0,2,4815.9754943848,19271.4462280273,-426.9898681641,0x12CFF9BA,0x4B47723C,0xFE550298
133,5,0,2,-31200.5349731445,4573.9980773926,334.6894531250,0x861F770C,0x11DDFF82,0x014EB080
134,6,0,2,4815.9754943848,19271.4462280273,-426.9898681641,0x12CFF9BA,0x4B47723C,0xFE550298
135,7,0,2,-31200.5349731445,4573.9980773926,334.6894531250,0x861F770C,0x11DDFF82,0x014EB080
136,0,1,2,7779.2180480957,-25036.7026824951,-674.3924407959,0x1E6337D2,0x9E334C1D,0xFD5D9B89
137,1,1,2,18682.7991027832,-19794.6163177490,892.6922607422,0x48FACC92,0xB2AD6239,0x037CB138
138,2,1,2,7779.2180480957,-25036.7026824951,-674.3924407959,0x1E6337D2,0x9E334C1D,0xFD5D9B89
139,3,1,2,18682.7991027832,-19794.6163177490,892.6922607422,0x48FACC92,0xB2AD6239,0x037CB138
140,4,1,2,7779.2180480957,-25036.7026824951,-674.3924407959,0x1E6337D2,0x9E334C1D,0xFD5D9B89
141,5,1,2,18682.7991027832,-19794.6163177490,892.6922607422,0x48FACC92,0xB2AD6239,0x037CB138
142,6,1,2,7779.2180480957,-25036.7026824951,-674.3924407959,0x1E6337D2,0x9E334C1D,0xFD5D9B89
143,7,1,2,18682.7991027832,-19794.6163177490,892.6922607422,0x48FACC92,0xB2AD6239,0x037CB138
144,0,2,2,4815.9754943848,19271.4462280273,-426.9898681641,0x12CFF9BA,0x4B47723C,0xFE550298
145,1,2,2,-31200.5349731445,4573.9980773926,334.6894531250,0x861F770C,0x11DDFF82,0x014EB080
146,2,2,2,4815.9754943848,19271.4462280273,-426.9898681641,0x12CFF9BA,0x4B47723C,0xFE550298
147,3,2,2,-31200.5349731445,4573.9980773926,334.6894531250,0x861F770C,0x11DDFF82,0x014EB080
148,4,2,2,4815.9754943848,19271.4462280273,-426.9898681641,0x12CFF9BA,0x4B47723C,0xFE550298
149,5,2,2,-31200.5349731445,4573.9980773926,334.6894531250,0x861F770C,0x11DDFF82,0x014EB080
150,6,2,2,4815.9754943848,19271.4462280273,-426.9898681641,0x12CFF9BA,0x4B47723C,0xFE550298
151,7,2,2,-31200.5349731445,4573.9980773926,334.6894531250,0x861F770C,0x11DDFF82,0x014EB080
152,0,3,2,7779.2180480957,-25036.7026824951,-674.3924407959,0x1E6337D2,0x9E334C1D,0xFD5D9B89
153,1,3,2,18682.7991027832,-19794.6163177490,892.6922607422,0x48FACC92,0xB2AD6239,0x037CB138
154,2,3,2,7779.2180480957,-25036.7026824951,-674.3924407959,0x1E6337D2,0x9E334C1D,0xFD5D9B89
155,3,3,2,18682.7991027832,-19794.6163177490,892.6922607422,0x48FACC92,0xB2AD6239,0x037CB138
156,4,3,2,7779.2180480957,-25036.7026824951,-674.3924407959,0x1E6337D2,0x9E334C1D,0xFD5D9B89
157,5,3,2,18682.7991027832,-19794.6163177490,892.6922607422,0x48FACC92,0xB2AD6239,0x037CB138
158,6,3,2,7779.2180480957,-25036.7026824951,-674.3924407959,0x1E6337D2,0x9E334C1D,0xFD5D9B89
159,7,3,2,18682.7991027832,-19794.6163177490,892.6922607422,0x48FACC92,0xB2AD6239,0x037CB138
160,0,4,2,4815.9754943848,19271.4462280273,-426.9898681641,0x12CFF9BA,0x4B47723C,0xFE550298
161,1,4,2,-31200.5349731445,4573.9980773926,334.6894531250,0x861F770C,0x11DDFF82,0x014EB080
162,2,4,2,4815.9754943848,19271.4462280273,-426.9898681641,0x12CFF9BA,0x4B47723C,0xFE550298
163,3,4,2,-31200.5349731445,4573.9980773926,334.6894531250,0x861F770C,0x11DDFF82,0x014EB080
164,4,4,2,4815.9754943848,19271.4462280273,-426.9898681641,0x12CFF9BA,0x4B47723C,0xFE550298
165,5,4,2,-31200.5349731445,4573.9980773926,334.6894531250,0x861F770C,0x11DDFF82,0x014EB080
166,6,4,2,4815.9754943848,19271.4462280273,-426.9898681641,0x12CFF9BA,0x4B47723C,0xFE550298
167,7,4,2,-31200.5349731445,4573.9980773926,334.6894531250,0x861F770C,0x11DDFF82,0x014EB080
168,0,5,2,7779.2180480957,-25036.7026824951,-674.3924407959,0x1E6337D2,0x9E334C1D,0xFD5D9B89
169,1,5,2,18682.7991027832,-19794.6163177490,892.6922607422,0x48FACC92,0xB2AD6239,0x037CB138
170,2,5,2,7779.2180480957,-25036.7026824951,-674.3924407959,0x1E6337D2,0x9E334C1D,0xFD5D9B89
171,3,5,2,18682.7991027832,-19794.6163177490,892.6922607422,0x48FACC92,0xB2AD6239,0x037CB138
172,4,5,2,7779.2180480957,-25036.7026824951,-674.3924407959,0x1E6337D2,0x9E334C1D,0xFD5D9B89
173,5,5,2,18682.7991027832,-19794.6163177490,892.6922607422,0x48FACC92,0xB2AD6239,0x037CB138
174,6,5,2,7779.2180480957,-25036.7026824951,-674.3924407959,0x1E6337D2,0x9E334C1D,0xFD5D9B89
175,7,5,2,18682.7991027832,-19794.6163177490,892.6922607422,0x48FACC92,0xB2AD6239,0x037CB138
176,0,6,2,4815.9754943848,19271.4462280273,-426.9898681641,0x12CFF9BA,0x4B47723C,0xFE550298
177,1,6,2,-31200.5349731445,4573.9980773926,334.6894531250,0x861F770C,0x11DDFF82,0x014EB080
178,2,6,2,4815.9754943848,19271.4462280273,-426.9898681641,0x12CFF9BA,0x4B47723C,0xFE550298
179,3,6,2,-31200.5349731445,4573.9980773926,334.6894531250,0x861F770C,0x11DDFF82,0x014EB080
180,4,6,2,4815.9754943848,19271.4462280273,-426.9898681641,0x12CFF9BA,0x4B47723C,0xFE550298
181,5,6,2,-31200.5349731445,4573.9980773926,334.6894531250,0x861F770C,0x11DDFF82,0x014EB080
182,6,6,2,4815.9754943848,19271.4462280273,-426.9898681641,0x12CFF9BA,0x4B47723C,0xFE550298
183,7,6,2,-31200.5349731445,4573.9980773926,334.6894531250,0x861F770C,0x11DDFF82,0x014EB080
184,0,7,2,7779.2180480957,-25036.7026824951,-674.3924407959,0x1E6337D2,0x9E334C1D,0xFD5D9B89
185,1,7,2,18682.7991027832,-19794.6163177490,892.6922607422,0x48FACC92,0xB2AD6239,0x037CB138
186,2,7,2,7779.2180480957,-25036.7026824951,-674.3924407959,0x1E6337D2,0x9E334C1D,0xFD5D9B89
187,3,7,2,18682.7991027832,-19794.6163177490,892.6922607422,0x48FACC92,0xB2AD6239,0x037CB138
188,4,7,2,7779.2180480957,-25036.7026824951,-674.3924407959,0x1E6337D2,0x9E334C1D,0xFD5D9B89
189,5,7,2,18682.7991027832,-19794.6163177490,892.6922607422,0x48FACC92,0xB2AD6239,0x037CB138
190,6,7,2,7779.2180480957,-25036.7026824951,-674.3924407959,0x1E6337D2,0x9E334C1D,0xFD5D9B89
191,7,7,2,18682.7991027832,-19794.6163177490,892.6922607422,0x48FACC92,0xB2AD6239,0x037CB138
192,0,0,3,-2769.8808593750,13970.9187927246,-288.3300323486,0xF52E1E80,0x3692EB36,0xFEDFAB83
193,1,0,3,-1463.0921630859,15651.1153717041,-4.0875396729,0xFA48E868,0x3D231D89,0xFFFBE997
194,2,0,3,-2769.8808593750,13970.9187927246,-288.3300323486,0xF52E1E80,0x3692EB36,0xFEDFAB83
195,3,0,3,-1463.0921630859,15651.1153717041,-4.0875396729,0xFA48E868,0x3D231D89,0xFFFBE997
196,4,0,3,-2769.8808593750,13970.9187927246,-288.3300323486,0xF52E1E80,0x3692EB36,0xFEDFAB83
197,5,0,3,-1463.0921630859,15651.1153717041,-4.0875396729,0xFA48E868,0x3D231D89,0xFFFBE997
198,6,0,3,-2769.8808593750,13970.9187927246,-288.3300323486,0xF52E1E80,0x3692EB36,0xFEDFAB83
199,7,0,3,-1463.0921630859,15651.1153717041,-4.0875396729,0xFA48E868,0x3D231D89,0xFFFBE997
200,0,1,3,-20247.8302154541,10875.0576629639,301.8096008301,0xB0E82B77,0x2A7B0EC3,0x012DCF42
201,1,1,3,-13786.4065856934,-1959.6895294189,1020.9779663086,0xCA2597EA,0xF8584F7B,0x03FCFA5C
202,2,1,3,-20247.8302154541,10875.0576629639,301.8096008301,0xB0E82B77,0x2A7B0EC3,0x012DCF42
203,3,1,3,-13786.4065856934,-1959.6895294189,1020.9779663086,0xCA2597EA,0xF8584F7B,0x03FCFA5C
204,4,1,3,-20247.8302154541,10875.0576629639,301.8096008301,0xB0E82B77,0x2A7B0EC3,0x012DCF42
205,5,1,3,-13786.4065856934,-1959.6895294189,1020.9779663086,0xCA2597EA,0xF8584F7B,0x03FCFA5C
206,6,1,3,-20247.8302154541,10875.0576629639,301.8096008301,0xB0E82B77,0x2A7B0EC3,0x012DCF42
207,7,1,3,-13786.4065856934,-1959.6895294189,1020.9779663086,0xCA2597EA,0xF8584F7B,0x03FCFA5C
208,0,2,3,-2769.8808593750,13970.9187927246,-288.3300323486,0xF52E1E80,0x3692EB36,0xFEDFAB83
209,1,2,3,-1463.0921630859,15651.1153717041,-4.0875396729,0xFA48E868,0x3D231D89,0xFFFBE997
210,2,2,3,-2769.8808593750,13970.9187927246,-288.3300323486,0xF52E1E80,0x3692EB36,0xFEDFAB83
211,3,2,3,-1463.0921630859,15651.1153717041,-4.0875396729,0xFA48E868,0x3D231D89,0xFFFBE997
212,4,2,3,-2769.8808593750,13970.9187927246,-288.3300323486,0xF52E1E80,0x3692EB36,0xFEDFAB83
213,5,2,3,-1463.0921630859,15651.1153717041,-4.0875396729,0xFA48E868,0x3D231D89,0xFFFBE997
214,6,2,3,-2769.8808593750,13970.9187927246,-288.3300323486,0xF52E1E80,0x3692EB36,0xFEDFAB83
215,7,2,3,-1463.0921630859,15651.1153717041,-4.0875396729,0xFA48E868,0x3D231D89,0xFFFBE997
216,0,3,3,-20247.8302154541,10875.0576629639,301.8096008301,0xB0E82B77,0x2A7B0EC3,0x012DCF42
217,1,3,3,-13786.4065856934,-1959.6895294189,1020.9779663086,0xCA2597EA,0xF8584F7B,0x03FCFA5C
218,2,3,3,-20247.8302154541,10875.0576629639,301.8096008301,0xB0E82B77,0x2A7B0EC3,0x012DCF42
219,3,3,3,-13786.4065856934,-1959.6895294189,1020.9779663086,0xCA2597EA,0xF8584F7B,0x03FCFA5C
220,4,3,3,-20247.8302154541,10875.0576629639,301.8096008301,0xB0E82B77,0x2A7B0EC3,0x012DCF42
221,5,3,3,-13786.4065856934,-1959.6895294189,1020.9779663086,0xCA2597EA,0xF8584F7B,0x03FCFA5C
222,6,3,3,-20247.8302154541,10875.0576629639,301.8096008301,0xB0E82B77,0x2A7B0EC3,0x012DCF42
223,7,3,3,-13786.4065856934,-1959.6895294189,1020.9779663086,0xCA2597EA,0xF8584F7B,0x03FCFA5C
224,0,4,3,-2769.8808593750,13970.9187927246,-288.3300323486,0xF52E1E80,0x3692EB36,0xFEDFAB83
225,1,4,3,-1463.0921630859,15651.1153717041,-4.0875396729,0xFA48E868,0x3D231D89,0xFFFBE997
226,2,4,3,-2769.8808593750,13970.9187927246,-288.3300323486,0xF52E1E80,0x3692EB36,0xFEDFAB83
227,3,4,3,-1463.0921630859,15651.1153717041,-4.0875396729,0xFA48E868,0x3D231D89,0xFFFBE997
228,4,4,3,-2769.8808593750,13970.9187927246,-288.3300323486,0xF52E1E80,0x3692EB36,0xFEDFAB83
229,5,4,3,-1463.0921630859,15651.1153717041,-4.0875396729,0xFA48E868,0x3D231D89,0xFFFBE997
230,6,4,3,-2769.8808593750,13970.9187927246,-288.3300323486,0xF52E1E80,0x3692EB36,0xFEDFAB83
231,7,4,3,-1463.0921630859,15651.1153717041,-4.0875396729,0xFA48E868,0x3D231D89,0xFFFBE997
232,0,5,3,-20247.8302154541,10875.0576629639,301.8096008301,0xB0E82B77,0x2A7B0EC3,0x012DCF42
233,1,5,3,-13786.4065856934,-1959.6895294189,1020.9779663086,0xCA2597EA,0xF8584F7B,0x03FCFA5C
234,2,5,3,-20247.8302154541,10875.0576629639,301.8096008301,0xB0E82B77,0x2A7B0EC3,0x012DCF42
235,3,5,3,-13786.4065856934,-1959.6895294189,1020.9779663086,0xCA2597EA,0xF8584F7B,0x03FCFA5C
236,4,5,3,-20247.8302154541,10875.0576629639,301.8096008301,0xB0E82B77,0x2A7B0EC3,0x012DCF42
237,5,5,3,-13786.4065856934,-1959.6895294189,1020.9779663086,0xCA2597EA,0xF8584F7B,0x03FCFA5C
238,6,5,3,-20247.8302154541,10875.0576629639,301.8096008301,0xB0E82B77,0x2A7B0EC3,0x012DCF42
239,7,5,3,-13786.4065856934,-1959.6895294189,1020.9779663086,0xCA2597EA,0xF8584F7B,0x03FCFA5C
240,0,6,3,-2769.8808593750,13970.9187927246,-288.3300323486,0xF52E1E80,0x3692EB36,0xFEDFAB83
241,1,6,3,-1463.0921630859,15651.1153717041,-4.0875396729,0xFA48E868,0x3D231D89,0xFFFBE997
242,2,6,3,-2769.8808593750,13970.9187927246,-288.3300323486,0xF52E1E80,0x3692EB36,0xFEDFAB83
243,3,6,3,-1463.0921630859,15651.1153717041,-4.0875396729,0xFA48E868,0x3D231D89,0xFFFBE997
244,4,6,3,-2769.8808593750,13970.9187927246,-288.3300323486,0xF52E1E80,0x3692EB36,0xFEDFAB83
245,5,6,3,-1463.0921630859,15651.1153717041,-4.0875396729,0xFA48E868,0x3D231D89,0xFFFBE997
246,6,6,3,-2769.8808593750,13970.9187927246,-288.3300323486,0xF52E1E80,0x3692EB36,0xFEDFAB83
247,7,6,3,-1463.0921630859,15651.1153717041,-4.0875396729,0xFA48E868,0x3D231D89,0xFFFBE997
248,0,7,3,-20247.8302154541,10875.0576629639,301.8096008301,0xB0E82B77,0x2A7B0EC3,0x012DCF42
249,1,7,3,-13786.4065856934,-1959.6895294189,1020.9779663086,0xCA2597EA,0xF8584F7B,0x03FCFA5C
250,2,7,3,-20247.8302154541,10875.0576629639,301.8096008301,0xB0E82B77,0x2A7B0EC3,0x012DCF42
251,3,7,3,-13786.4065856934,-1959.6895294189,1020.9779663086,0xCA2597EA,0xF8584F7B,0x03FCFA5C
252,4,7,3,-20247.8302154541,10875.0576629639,301.8096008301,0xB0E82B77,0x2A7B0EC3,0x012DCF42
253,5,7,3,-13786.4065856934,-1959.6895294189,1020.9779663086,0xCA2597EA,0xF8584F7B,0x03FCFA5C
254,6,7,3,-20247.8302154541,10875.0576629639,301.8096008301,0xB0E82B77,0x2A7B0EC3,0x012DCF42
255,7,7,3,-13786.4065856934,-1959.6895294189,1020.9779663086,0xCA2597EA,0xF8584F7B,0x03FCFA5C
256,0,0,4,4815.9754943848,19271.4462280273,-426.9898681641,0x12CFF9BA,0x4B47723C,0xFE550298
257,1,0,4,-31200.5349731445,4573.9980773926,334.6894531250,0x861F770C,0x11DDFF82,0x014EB080
258,2,0,4,4815.9754943848,19271.4462280273,-426.9898681641,0x12CFF9BA,0x4B47723C,0xFE550298
259,3,0,4,-31200.5349731445,4573.9980773926,334.6894531250,0x861F770C,0x11DDFF82,0x014EB080
260,4,0,4,4815.9754943848,19271.4462280273,-426.9898681641,0x12CFF9BA,0x4B47723C,0xFE550298
261,5,0,4,-31200.5349731445,4573.9980773926,334.6894531250,0x861F770C,0x11DDFF82,0x014EB080
262,6,0,4,4815.9754943848,19271.4462280273,-426.9898681641,0x12CFF9BA,0x4B47723C,0xFE550298
263,7,0,4,-31200.5349731445,4573.9980773926,334.6894531250,0x861F770C,0x11DDFF82,0x014EB080
264,0,1,4,7779.2180480957,-25036.7026824951,-674.3924407959,0x1E6337D2,0x9E334C1D,0xFD5D9B89
265,1,1,4,18682.7991027832,-19794.6163177490,892.6922607422,0x48FACC92,0xB2AD6239,0x037CB138
266,2,1,4,7779.2180480957,-25036.7026824951,-674.3924407959,0x1E6337D2,0x9E334C1D,0xFD5D9B89
267,3,1,4,18682.7991027832,-19794.6163177490,892.6922607422,0x48FACC92,0xB2AD6239,0x037CB138
268,4,1,4,7779.2180480957,-25036.7026824951,-674.3924407959,0x1E6337D2,0x9E334C1D,0xFD5D9B89
269,5,1,4,18682.7991027832,-19794.6163177490,892.6922607422,0x48FACC92,0xB2AD6239,0x037CB138
270,6,1,4,7779.2180480957,-25036.7026824951,-674.3924407959,0x1E6337D2,0x9E334C1D,0xFD5D9B89
271,7,1,4,18682.7991027832,-19794.6163177490,892.6922607422,0x48FACC92,0xB2AD6239,0x037CB138
272,0,2,4,4815.9754943848,19271.4462280273,-426.9898681641,0x12CFF9BA,0x4B47723C,0xFE550298
273,1,2,4,-31200.5349731445,4573.9980773926,334.6894531250,0x861F770C,0x11DDFF82,0x014EB080
274,2,2,4,4815.9754943848,19271.4462280273,-426.9898681641,0x12CFF9BA,0x4B47723C,0xFE550298
275,3,2,4,-31200.5349731445,4573.9980773926,334.6894531250,0x861F770C,0x11DDFF82,0x014EB080
276,4,2,4,4815.9754943848,19271.4462280273,-426.9898681641,0x12CFF9BA,0x4B47723C,0xFE550298
277,5,2,4,-31200.5349731445,4573.9980773926,334.6894531250,0x861F770C,0x11DDFF82,0x014EB080
278,6,2,4,4815.9754943848,19271.4462280273,-426.9898681641,0x12CFF9BA,0x4B47723C,0xFE550298
279,7,2,4,-31200.5349731445,4573.9980773926,334.6894531250,0x861F770C,0x11DDFF82,0x014EB080
280,0,3,4,7779.2180480957,-25036.7026824951,-674.3924407959,0x1E6337D2,0x9E334C1D,0xFD5D9B89
281,1,3,4,18682.7991027832,-19794.6163177490,892.6922607422,0x48FACC92,0xB2AD6239,0x037CB138
282,2,3,4,7779.2180480957,-25036.7026824951,-674.3924407959,0x1E6337D2,0x9E334C1D,0xFD5D9B89
283,3,3,4,18682.7991027832,-19794.6163177490,892.6922607422,0x48FACC92,0xB2AD6239,0x037CB138
284,4,3,4,7779.2180480957,-25036.7026824951,-674.3924407959,0x1E6337D2,0x9E334C1D,0xFD5D9B89
285,5,3,4,18682.7991027832,-19794.6163177490,892.6922607422,0x48FACC92,0xB2AD6239,0x037CB138
286,6,3,4,7779.2180480957,-25036.7026824951,-674.3924407959,0x1E6337D2,0x9E334C1D,0xFD5D9B89
287,7,3,4,18682.7991027832,-19794.6163177490,892.6922607422,0x48FACC92,0xB2AD6239,0x037CB138
288,0,4,4,4815.9754943848,19271.4462280273,-426.9898681641,0x12CFF9BA,0x4B47723C,0xFE550298
289,1,4,4,-31200.5349731445,4573.9980773926,334.6894531250,0x861F770C,0x11DDFF82,0x014EB080
290,2,4,4,4815.9754943848,19271.4462280273,-426.9898681641,0x12CFF9BA,0x4B47723C,0xFE550298
291,3,4,4,-31200.5349731445,4573.9980773926,334.6894531250,0x861F770C,0x11DDFF82,0x014EB080
292,4,4,4,4815.9754943848,19271.4462280273,-426.9898681641,0x12CFF9BA,0x4B47723C,0xFE550298
293,5,4,4,-31200.5349731445,4573.9980773926,334.6894531250,0x861F770C,0x11DDFF82,0x014EB080
294,6,4,4,4815.9754943848,19271.4462280273,-426.9898681641,0x12CFF9BA,0x4B47723C,0xFE550298
295,7,4,4,-31200.5349731445,4573.9980773926,334.6894531250,0x861F770C,0x11DDFF82,0x014EB080
296,0,5,4,7779.2180480957,-25036.7026824951,-674.3924407959,0x1E6337D2,0x9E334C1D,0xFD5D9B89
297,1,5,4,18682.7991027832,-19794.6163177490,892.6922607422,0x48FACC92,0xB2AD6239,0x037CB138
298,2,5,4,7779.2180480957,-25036.7026824951,-674.3924407959,0x1E6337D2,0x9E334C1D,0xFD5D9B89
299,3,5,4,18682.7991027832,-19794.6163177490,892.6922607422,0x48FACC92,0xB2AD6239,0x037CB138
300,4,5,4,7779.2180480957,-25036.7026824951,-674.3924407959,0x1E6337D2,0x9E334C1D,0xFD5D9B89
301,5,5,4,18682.7991027832,-19794.6163177490,892.6922607422,0x48FACC92,0xB2AD6239,0x037CB138
302,6,5,4,7779.2180480957,-25036.7026824951,-674.3924407959,0x1E6337D2,0x9E334C1D,0xFD5D9B89
303,7,5,4,18682.7991027832,-19794.6163177490,892.6922607422,0x48FACC92,0xB2AD6239,0x037CB138
304,0,6,4,4815.9754943848,19271.4462280273,-426.9898681641,0x12CFF9BA,0x4B47723C,0xFE550298
305,1,6,4,-31200.5349731445,4573.9980773926,334.6894531250,0x861F770C,0x11DDFF82,0x014EB080
306,2,6,4,4815.9754943848,19271.4462280273,-426.9898681641,0x12CFF9BA,0x4B47723C,0xFE550298
307,3,6,4,-31200.5349731445,4573.9980773926,334.6894531250,0x861F770C,0x11DDFF82,0x014EB080
308,4,6,4,4815.9754943848,19271.4462280273,-426.9898681641,0x12CFF9BA,0x4B47723C,0xFE550298
309,5,6,4,-31200.5349731445,4573.9980773926,334.6894531250,0x861F770C,0x11DDFF82,0x014EB080
310,6,6,4,4815.9754943848,19271.4462280273,-426.9898681641,0x12CFF9BA,0x4B47723C,0xFE550298
311,7,6,4,-31200.5349731445,4573.9980773926,334.6894531250,0x861F770C,0x11DDFF82,0x014EB080
312,0,7,4,7779.2180480957,-25036.7026824951,-674.3924407959,0x1E6337D2,0x9E334C1D,0xFD5D9B89
313,1,7,4,18682.7991027832,-19794.6163177490,892.6922607422,0x48FACC92,0xB2AD6239,0x037CB138
314,2,7,4,7779.2180480957,-25036.7026824951,-674.3924407959,0x1E6337D2,0x9E334C1D,0xFD5D9B89
315,3,7,4,18682.7991027832,-19794.6163177490,892.6922607422,0x48FACC92,0xB2AD6239,0x037CB138
316,4,7,4,7779.2180480957,-25036.7026824951,-674.3924407959,0x1E6337D2,0x9E334C1D,0xFD5D9B89
317,5,7,4,18682.7991027832,-19794.6163177490,892.6922607422,0x48FACC92,0xB2AD6239,0x037CB138
318,6,7,4,7779.2180480957,-25036.7026824951,-674.3924407959,0x1E6337D2,0x9E334C1D,0xFD5D9B89
319,7,7,4,18682.7991027832,-19794.6163177490,892.6922607422,0x48FACC92,0xB2AD6239,0x037CB138
320,0,0,5,-2769.8808593750,13970.9187927246,-288.3300323486,0xF52E1E80,0x3692EB36,0xFEDFAB83
321,1,0,5,-1463.0921630859,15651.1153717041,-4.0875396729,0xFA48E868,0x3D231D89,0xFFFBE997
322,2,0,5,-2769.8808593750,13970.9187927246,-288.3300323486,0xF52E1E80,0x3692EB36,0xFEDFAB83
323,3,0,5,-1463.0921630859,15651.1153717041,-4.0875396729,0xFA48E868,0x3D231D89,0xFFFBE997
324,4,0,5,-2769.8808593750,13970.9187927246,-288.3300323486,0xF52E1E80,0x3692EB36,0xFEDFAB83
325,5,0,5,-1463.0921630859,15651.1153717041,-4.0875396729,0xFA48E868,0x3D231D89,0xFFFBE997
326,6,0,5,-2769.8808593750,13970.9187927246,-288.3300323486,0xF52E1E80,0x3692EB36,0xFEDFAB83
327,7,0,5,-1463.0921630859,15651.1153717041,-4.0875396729,0xFA48E868,0x3D231D89,0xFFFBE997
328,0,1,5,-20247.8302154541,10875.0576629639,301.8096008301,0xB0E82B77,0x2A7B0EC3,0x012DCF42
329,1,1,5,-13786.4065856934,-1959.6895294189,1020.9779663086,0xCA2597EA,0xF8584F7B,0x03FCFA5C
330,2,1,5,-20247.8302154541,10875.0576629639,301.8096008301,0xB0E82B77,0x2A7B0EC3,0x012DCF42
331,3,1,5,-13786.4065856934,-1959.6895294189,1020.9779663086,0xCA2597EA,0xF8584F7B,0x03FCFA5C
