logical_idx,local_idx,x,y,z,board_id
247,319,23,7,0,0
24,320,24,0,0,0
25,321,25,0,0,0
56,322,24,1,0,0
57,323,25,1,0,0
26,324,26,0,0,0
27,325,27,0,0,0
58,326,26,1,0,0
59,327,27,1,0,0
88,328,24,2,0,0
89,329,25,2,0,0
120,330,24,3,0,0
121,331,25,3,0,0
90,332,26,2,0,0
91,333,27,2,0,0
122,334,26,3,0,0
123,335,27,3,0,0
28,336,28,0,0,0
29,337,29,0,0,0
60,338,28,1,0,0
61,339,29,1,0,0
30,340,30,0,0,0
31,341,31,0,0,0
62,342,30,1,0,0
63,343,31,1,0,0
92,344,28,2,0,0
93,345,29,2,0,0
124,346,28,3,0,0
125,347,29,3,0,0
94,348,30,2,0,0
95,349,31,2,0,0
126,350,30,3,0,0
127,351,31,3,0,0
152,352,24,4,0,0
153,353,25,4,0,0
184,354,24,5,0,0
185,355,25,5,0,0
154,356,26,4,0,0
155,357,27,4,0,0
186,358,26,5,0,0
187,359,27,5,0,0
216,360,24,6,0,0
217,361,25,6,0,0
248,362,24,7,0,0
249,363,25,7,0,0
218,364,26,6,0,0
219,365,27,6,0,0
250,366,26,7,0,0
251,367,27,7,0,0
156,368,28,4,0,0
157,369,29,4,0,0
188,370,28,5,0,0
189,371,29,5,0,0
158,372,30,4,0,0
159,373,31,4,0,0
190,374,30,5,0,0
191,375,31,5,0,0
220,376,28,6,0,0
221,377,29,6,0,0
252,378,28,7,0,0
253,379,29,7,0,0
222,380,30,6,0,0
223,381,31,6,0,0
254,382,30,7,0,0
255,383,31,7,0,0
272,384,16,8,0,0
273,385,17,8,0,0
304,386,16,9,0,0
305,387,17,9,0,0
274,388,18,8,0,0
275,389,19,8,0,0
306,390,18,9,0,0
307,391,19,9,0,0
336,392,16,10,0,0
337,393,17,10,0,0
368,394,16,11,0,0
369,395,17,11,0,0
338,396,18,10,0,0
339,397,19,10,0,0
370,398,18,11,0,0
371,399,19,11,0,0
276,400,20,8,0,0
277,401,21,8,0,0
308,402,20,9,0,0
309,403,21,9,0,0
278,404,22,8,0,0
279,405,23,8,0,0
310,406,22,9,0,0
311,407,23,9,0,0
340,408,20,10,0,0
341,409,21,10,0,0
372,410,20,11,0,0
373,411,21,11,0,0
342,412,22,10,0,0
343,413,23,10,0,0
374,414,22,11,0,0
375,415,23,11,0,0
400,416,16,12,0,0
401,417,17,12,0,0
432,418,16,13,0,0
433,419,17,13,0,0
402,420,18,12,0,0
403,421,19,12,0,0
434,422,18,13,0,0
435,423,19,13,0,0
464,424,16,14,0,0
465,425,17,14,0,0
496,426,16,15,0,0
497,427,17,15,0,0
466,428,18,14,0,0
467,429,19,14,0,0
498,430,18,15,0,0
499,431,19,15,0,0
404,432,20,12,0,0
405,433,21,12,0,0
436,434,20,13,0,0
437,435,21,13,0,0
406,436,22,12,0,0
407,437,23,12,0,0
438,438,22,13,0,0
439,439,23,13,0,0
468,440,20,14,0,0
469,441,21,14,0,0
500,442,20,15,0,0
501,443,21,15,0,0
470,444,22,14,0,0
471,445,23,14,0,0
502,446,22,15,0,0
503,447,23,15,0,0
280,448,24,8,0,0
281,449,25,8,0,0
312,450,24,9,0,0
313,451,25,9,0,0
282,452,26,8,0,0
283,453,27,8,0,0
314,454,26,9,0,0
315,455,27,9,0,0
344,456,24,10,0,0
345,457,25,10,0,0
376,458,24,11,0,0
377,459,25,11,0,0
346,460,26,10,0,0
347,461,27,10,0,0
378,462,26,11,0,0
379,463,27,11,0,0
284,464,28,8,0,0
285,465,29,8,0,0
316,466,28,9,0,0
317,467,29,9,0,0
286,468,30,8,0,0
287,469,31,8,0,0
318,470,30,9,0,0
319,471,31,9,0,0
348,472,28,10,0,0
349,473,29,10,0,0
380,474,28,11,0,0
381,475,29,11,0,0
350,476,30,10,0,0
351,477,31,10,0,0
382,478,30,11,0,0
383,479,31,11,0,0
408,480,24,12,0,0
409,481,25,12,0,0
440,482,24,13,0,0
441,483,25,13,0,0
410,484,26,12,0,0
411,485,27,12,0,0
442,486,26,13,0,0
443,487,27,13,0,0
472,488,24,14,0,0
473,489,25,14,0,0
504,490,24,15,0,0
505,491,25,15,0,0
474,492,26,14,0,0
475,493,27,14,0,0
506,494,26,15,0,0
507,495,27,15,0,0
412,496,28,12,0,0
413,497,29,12,0,0
444,498,28,13,0,0
445,499,29,13,0,0
414,500,30,12,0,0
415,501,31,12,0,0
446,502,30,13,0,0
447,503,31,13,0,0
476,504,28,14,0,0
477,505,29,14,0,0
508,506,28,15,0,0
509,507,29,15,0,0
478,508,30,14,0,0
479,509,31,14,0,0
510,510,30,15,0,0
511,511,31,15,0,0
512,512,0,16,0,0
513,513,1,16,0,0
544,514,0,17,0,0
545,515,1,17,0,0
514,516,2,16,0,0
515,517,3,16,0,0
546,518,2,17,0,0
547,519,3,17,0,0
576,520,0,18,0,0
577,521,1,18,0,0
608,522,0,19,0,0
609,523,1,19,0,0
578,524,2,18,0,0
579,525,3,18,0,0
610,526,2,19,0,0
611,527,3,19,0,0
516,528,4,16,0,0
517,529,5,16,0,0
548,530,4,17,0,0
549,531,5,17,0,0
518,532,6,16,0,0
519,533,7,16,0,0
550,534,6,17,0,0
551,535,7,17,0,0
580,536,4,18,0,0
581,537,5,18,0,0
612,538,4,19,0,0
613,539,5,19,0,0
582,540,6,18,0,0
583,541,7,18,0,0
614,542,6,19,0,0
615,543,7,19,0,0
640,544,0,20,0,0
641,545,1,20,0,0
672,546,0,21,0,0
673,547,1,21,0,0
642,548,2,20,0,0
643,549,3,20,0,0
674,550,2,21,0,0
675,551,3,21,0,0
704,552,0,22,0,0
705,553,1,22,0,0
736,554,0,23,0,0
737,555,1,23,0,0
706,556,2,22,0,0
707,557,3,22,0,0
738,558,2,23,0,0
739,559,3,23,0,0
644,560,4,20,0,0
645,561,5,20,0,0
676,562,4,21,0,0
677,563,5,21,0,0
646,564,6,20,0,0
647,565,7,20,0,0
678,566,6,21,0,0
679,567,7,21,0,0
708,568,4,22,0,0
709,569,5,22,0,0
740,570,4,23,0,0
741,571,5,23,0,0
710,572,6,22,0,0
711,573,7,22,0,0
742,574,6,23,0,0
743,575,7,23,0,0
520,576,8,16,0,0
521,577,9,16,0,0
552,578,8,17,0,0
553,579,9,17,0,0
522,580,10,16,0,0
523,581,11,16,0,0
554,582,10,17,0,0
555,583,11,17,0,0
584,584,8,18,0,0
585,585,9,18,0,0
616,586,8,19,0,0
617,587,9,19,0,0
586,588,10,18,0,0
587,589,11,18,0,0
618,590,10,19,0,0
619,591,11,19,0,0
524,592,12,16,0,0
525,593,13,16,0,0
556,594,12,17,0,0
557,595,13,17,0,0
526,596,14,16,0,0
527,597,15,16,0,0
558,598,14,17,0,0
559,599,15,17,0,0
588,600,12,18,0,0
589,601,13,18,0,0
620,602,12,19,0,0
621,603,13,19,0,0
590,604,14,18,0,0
591,605,15,18,0,0
622,606,14,19,0,0
623,607,15,19,0,0
648,608,8,20,0,0
649,609,9,20,0,0
680,610,8,21,0,0
681,611,9,21,0,0
650,612,10,20,0,0
651,613,11,20,0,0
682,614,10,21,0,0
683,615,11,21,0,0
712,616,8,22,0,0
713,617,9,22,0,0
744,618,8,23,0,0
745,619,9,23,0,0
714,620,10,22,0,0
715,621,11,22,0,0
746,622,10,23,0,0
747,623,11,23,0,0
652,624,12,20,0,0
653,625,13,20,0,0
684,626,12,21,0,0
685,627,13,21,0,0
654,628,14,20,0,0
655,629,15,20,0,0
686,630,14,21,0,0
687,631,15,21,0,0
716,632,12,22,0,0
717,633,13,22,0,0
748,634,12,23,0,0
749,635,13,23,0,0
718,636,14,22,0,0
719,637,15,22,0,0
750,638,14,23,0,0
751,639,15,23,0,0
768,640,0,24,0,0
769,641,1,24,0,0
800,642,0,25,0,0
801,643,1,25,0,0
770,644,2,24,0,0
771,645,3,24,0,0
802,646,2,25,0,0
803,647,3,25,0,0
832,648,0,26,0,0
833,649,1,26,0,0
864,650,0,27,0,0
865,651,1,27,0,0
834,652,2,26,0,0
835,653,3,26,0,0
866,654,2,27,0,0
867,655,3,27,0,0
772,656,4,24,0,0
773,657,5,24,0,0
804,658,4,25,0,0
805,659,5,25,0,0
774,660,6,24,0,0
775,661,7,24,0,0
806,662,6,25,0,0
807,663,7,25,0,0
836,664,4,26,0,0
837,665,5,26,0,0
868,666,4,27,0,0
869,667,5,27,0,0
838,668,6,26,0,0
839,669,7,26,0,0
870,670,6,27,0,0
871,671,7,27,0,0
896,672,0,28,0,0
897,673,1,28,0,0
928,674,0,29,0,0
929,675,1,29,0,0
898,676,2,28,0,0
899,677,3,28,0,0
930,678,2,29,0,0
931,679,3,29,0,0
960,680,0,30,0,0
961,681,1,30,0,0
992,682,0,31,0,0
993,683,1,31,0,0
962,684,2,30,0,0
963,685,3,30,0,0
994,686,2,31,0,0
995,687,3,31,0,0
900,688,4,28,0,0
901,689,5,28,0,0
932,690,4,29,0,0
933,691,5,29,0,0
902,692,6,28,0,0
903,693,7,28,0,0
934,694,6,29,0,0
935,695,7,29,0,0
964,696,4,30,0,0
965,697,5,30,0,0
996,698,4,31,0,0
997,699,5,31,0,0
966,700,6,30,0,0
967,701,7,30,0,0
998,702,6,31,0,0
999,703,7,31,0,0
776,704,8,24,0,0
777,705,9,24,0,0
808,706,8,25,0,0
809,707,9,25,0,0
778,708,10,24,0,0
779,709,11,24,0,0
810,710,10,25,0,0
811,711,11,25,0,0
840,712,8,26,0,0
841,713,9,26,0,0
872,714,8,27,0,0
873,715,9,27,0,0
842,716,10,26,0,0
843,717,11,26,0,0
874,718,10,27,0,0
875,719,11,27,0,0
780,720,12,24,0,0
781,721,13,24,0,0
812,722,12,25,0,0
813,723,13,25,0,0
782,724,14,24,0,0
783,725,15,24,0,0
814,726,14,25,0,0
815,727,15,25,0,0
844,728,12,26,0,0
845,729,13,26,0,0
876,730,12,27,0,0
877,731,13,27,0,0
846,732,14,26,0,0
847,733,15,26,0,0
878,734,14,27,0,0
879,735,15,27,0,0
904,736,8,28,0,0
905,737,9,28,0,0
936,738,8,29,0,0
937,739,9,29,0,0
906,740,10,28,0,0
907,741,11,28,0,0
938,742,10,29,0,0
939,743,11,29,0,0
968,744,8,30,0,0
969,745,9,30,0,0
1000,746,8,31,0,0
1001,747,9,31,0,0
970,748,10,30,0,0
971,749,11,30,0,0
1002,750,10,31,0,0
1003,751,11,31,0,0
908,752,12,28,0,0
909,753,13,28,0,0
940,754,12,29,0,0
941,755,13,29,0,0
910,756,14,28,0,0
911,757,15,28,0,0
942,758,14,29,0,0
943,759,15,29,0,0
972,760,12,30,0,0
973,761,13,30,0,0
1004,762,12,31,0,0
1005,763,13,31,0,0
974,764,14,30,0,0
975,765,15,30,0,0
1006,766,14,31,0,0
1007,767,15,31,0,0
528,768,16,16,0,0
529,769,17,16,0,0
560,770,16,17,0,0
561,771,17,17,0,0
530,772,18,16,0,0
531,773,19,16,0,0
562,774,18,17,0,0
563,775,19,17,0,0
592,776,16,18,0,0
593,777,17,18,0,0
624,778,16,19,0,0
625,779,17,19,0,0
594,780,18,18,0,0
595,781,19,18,0,0
626,782,18,19,0,0
627,783,19,19,0,0
532,784,20,16,0,0
533,785,21,16,0,0
564,786,20,17,0,0
565,787,21,17,0,0
534,788,22,16,0,0
535,789,23,16,0,0
566,790,22,17,0,0
567,791,23,17,0,0
596,792,20,18,0,0
597,793,21,18,0,0
628,794,20,19,0,0
629,795,21,19,0,0
598,796,22,18,0,0
599,797,23,18,0,0
630,798,22,19,0,0
631,799,23,19,0,0
656,800,16,20,0,0
657,801,17,20,0,0
688,802,16,21,0,0
689,803,17,21,0,0
658,804,18,20,0,0
659,805,19,20,0,0
690,806,18,21,0,0
691,807,19,21,0,0
720,808,16,22,0,0
721,809,17,22,0,0
752,810,16,23,0,0
753,811,17,23,0,0
722,812,18,22,0,0
723,813,19,22,0,0
754,814,18,23,0,0
755,815,19,23,0,0
660,816,20,20,0,0
661,817,21,20,0,0
692,818,20,21,0,0
693,819,21,21,0,0
662,820,22,20,0,0
663,821,23,20,0,0
694,822,22,21,0,0
695,823,23,21,0,0
724,824,20,22,0,0
725,825,21,22,0,0
756,826,20,23,0,0
757,827,21,23,0,0
726,828,22,22,0,0
727,829,23,22,0,0
758,830,22,23,0,0
759,831,23,23,0,0
536,832,24,16,0,0
537,833,25,16,0,0
568,834,24,17,0,0
569,835,25,17,0,0
538,836,26,16,0,0
539,837,27,16,0,0
570,838,26,17,0,0
571,839,27,17,0,0
600,840,24,18,0,0
601,841,25,18,0,0
632,842,24,19,0,0
633,843,25,19,0,0
602,844,26,18,0,0
603,845,27,18,0,0
634,846,26,19,0,0
635,847,27,19,0,0
540,848,28,16,0,0
541,849,29,16,0,0
572,850,28,17,0,0
573,851,29,17,0,0
542,852,30,16,0,0
543,853,31,16,0,0
574,854,30,17,0,0
575,855,31,17,0,0
604,856,28,18,0,0
605,857,29,18,0,0
636,858,28,19,0,0
637,859,29,19,0,0
606,860,30,18,0,0
607,861,31,18,0,0
638,862,30,19,0,0
639,863,31,19,0,0
664,864,24,20,0,0
665,865,25,20,0,0
696,866,24,21,0,0
697,867,25,21,0,0
666,868,26,20,0,0
667,869,27,20,0,0
698,870,26,21,0,0
699,871,27,21,0,0
728,872,24,22,0,0
729,873,25,22,0,0
760,874,24,23,0,0
761,875,25,23,0,0
730,876,26,22,0,0
731,877,27,22,0,0
762,878,26,23,0,0
763,879,27,23,0,0
668,880,28,20,0,0
669,881,29,20,0,0
700,882,28,21,0,0
701,883,29,21,0,0
670,884,30,20,0,0
671,885,31,20,0,0
702,886,30,21,0,0
703,887,31,21,0,0
732,888,28,22,0,0
733,889,29,22,0,0
764,890,28,23,0,0
765,891,29,23,0,0
734,892,30,22,0,0
735,893,31,22,0,0
766,894,30,23,0,0
767,895,31,23,0,0
784,896,16,24,0,0
785,897,17,24,0,0
816,898,16,25,0,0
817,899,17,25,0,0
786,900,18,24,0,0
787,901,19,24,0,0
818,902,18,25,0,0
819,903,19,25,0,0
848,904,16,26,0,0
849,905,17,26,0,0
880,906,16,27,0,0
881,907,17,27,0,0
850,908,18,26,0,0
851,909,19,26,0,0
882,910,18,27,0,0
883,911,19,27,0,0
788,912,20,24,0,0
789,913,21,24,0,0
820,914,20,25,0,0
821,915,21,25,0,0
790,916,22,24,0,0
791,917,23,24,0,0
822,918,22,25,0,0
823,919,23,25,0,0
852,920,20,26,0,0
853,921,21,26,0,0
884,922,20,27,0,0
885,923,21,27,0,0
854,924,22,26,0,0
855,925,23,26,0,0
886,926,22,27,0,0
887,927,23,27,0,0
912,928,16,28,0,0
913,929,17,28,0,0
944,930,16,29,0,0
945,931,17,29,0,0
914,932,18,28,0,0
915,933,19,28,0,0
946,934,18,29,0,0
947,935,19,29,0,0
976,936,16,30,0,0
977,937,17,30,0,0
1008,938,16,31,0,0
1009,939,17,31,0,0
978,940,18,30,0,0
979,941,19,30,0,0
1010,942,18,31,0,0
1011,943,19,31,0,0
916,944,20,28,0,0
917,945,21,28,0,0
948,946,20,29,0,0
949,947,21,29,0,0
918,948,22,28,0,0
919,949,23,28,0,0
950,950,22,29,0,0
951,951,23,29,0,0
980,952,20,30,0,0
981,953,21,30,0,0
1012,954,20,31,0,0
1013,955,21,31,0,0
982,956,22,30,0,0
983,957,23,30,0,0
1014,958,22,31,0,0
1015,959,23,31,0,0
792,960,24,24,0,0
793,961,25,24,0,0
824,962,24,25,0,0
825,963,25,25,0,0
794,964,26,24,0,0
795,965,27,24,0,0
826,966,26,25,0,0
827,967,27,25,0,0
856,968,24,26,0,0
857,969,25,26,0,0
888,970,24,27,0,0
889,971,25,27,0,0
858,972,26,26,0,0
859,973,27,26,0,0
890,974,26,27,0,0
891,975,27,27,0,0
796,976,28,24,0,0
797,977,29,24,0,0
828,978,28,25,0,0
829,979,29,25,0,0
798,980,30,24,0,0
799,981,31,24,0,0
830,982,30,25,0,0
831,983,31,25,0,0
860,984,28,26,0,0
861,985,29,26,0,0
892,986,28,27,0,0
893,987,29,27,0,0
862,988,30,26,0,0
863,989,31,26,0,0
894,990,30,27,0,0
895,991,31,27,0,0
920,992,24,28,0,0
921,993,25,28,0,0
952,994,24,29,0,0
953,995,25,29,0,0
922,996,26,28,0,0
923,997,27,28,0,0
954,998,26,29,0,0
955,999,27,29,0,0
984,1000,24,30,0,0
985,1001,25,30,0,0
1016,1002,24,31,0,0
1017,1003,25,31,0,0
986,1004,26,30,0,0
987,1005,27,30,0,0
1018,1006,26,31,0,0
1019,1007,27,31,0,0
924,1008,28,28,0,0
925,1009,29,28,0,0
956,1010,28,29,0,0
957,1011,29,29,0,0
926,1012,30,28,0,0
927,1013,31,28,0,0
958,1014,30,29,0,0
959,1015,31,29,0,0
988,1016,28,30,0,0
989,1017,29,30,0,0
1020,1018,28,31,0,0
1021,1019,29,31,0,0
990,1020,30,30,0,0
991,1021,31,30,0,0
1022,1022,30,31,0,0
1023,1023,31,31,0,0
