logical_idx,local_idx,x,y,z,board_id
319,319,31,9,0,0
320,320,0,10,0,0
321,321,1,10,0,0
322,322,2,10,0,0
323,323,3,10,0,0
324,324,4,10,0,0
325,325,5,10,0,0
326,326,6,10,0,0
327,327,7,10,0,0
328,328,8,10,0,0
329,329,9,10,0,0
330,330,10,10,0,0
331,331,11,10,0,0
332,332,12,10,0,0
333,333,13,10,0,0
334,334,14,10,0,0
335,335,15,10,0,0
336,336,16,10,0,0
337,337,17,10,0,0
338,338,18,10,0,0
339,339,19,10,0,0
340,340,20,10,0,0
341,341,21,10,0,0
342,342,22,10,0,0
343,343,23,10,0,0
344,344,24,10,0,0
345,345,25,10,0,0
346,346,26,10,0,0
347,347,27,10,0,0
348,348,28,10,0,0
349,349,29,10,0,0
350,350,30,10,0,0
351,351,31,10,0,0
352,352,0,11,0,0
353,353,1,11,0,0
354,354,2,11,0,0
355,355,3,11,0,0
356,356,4,11,0,0
357,357,5,11,0,0
358,358,6,11,0,0
359,359,7,11,0,0
360,360,8,11,0,0
361,361,9,11,0,0
362,362,10,11,0,0
363,363,11,11,0,0
364,364,12,11,0,0
365,365,13,11,0,0
366,366,14,11,0,0
367,367,15,11,0,0
368,368,16,11,0,0
369,369,17,11,0,0
370,370,18,11,0,0
371,371,19,11,0,0
372,372,20,11,0,0
373,373,21,11,0,0
374,374,22,11,0,0
375,375,23,11,0,0
376,376,24,11,0,0
377,377,25,11,0,0
378,378,26,11,0,0
379,379,27,11,0,0
380,380,28,11,0,0
381,381,29,11,0,0
382,382,30,11,0,0
383,383,31,11,0,0
384,384,0,12,0,0
385,385,1,12,0,0
386,386,2,12,0,0
387,387,3,12,0,0
388,388,4,12,0,0
389,389,5,12,0,0
390,390,6,12,0,0
391,391,7,12,0,0
392,392,8,12,0,0
393,393,9,12,0,0
394,394,10,12,0,0
395,395,11,12,0,0
396,396,12,12,0,0
397,397,13,12,0,0
398,398,14,12,0,0
399,399,15,12,0,0
400,400,16,12,0,0
401,401,17,12,0,0
402,402,18,12,0,0
403,403,19,12,0,0
404,404,20,12,0,0
405,405,21,12,0,0
406,406,22,12,0,0
407,407,23,12,0,0
408,408,24,12,0,0
409,409,25,12,0,0
410,410,26,12,0,0
411,411,27,12,0,0
412,412,28,12,0,0
413,413,29,12,0,0
414,414,30,12,0,0
415,415,31,12,0,0
416,416,0,13,0,0
417,417,1,13,0,0
418,418,2,13,0,0
419,419,3,13,0,0
420,420,4,13,0,0
421,421,5,13,0,0
422,422,6,13,0,0
423,423,7,13,0,0
424,424,8,13,0,0
425,425,9,13,0,0
426,426,10,13,0,0
427,427,11,13,0,0
428,428,12,13,0,0
429,429,13,13,0,0
430,430,14,13,0,0
431,431,15,13,0,0
432,432,16,13,0,0
433,433,17,13,0,0
434,434,18,13,0,0
435,435,19,13,0,0
436,436,20,13,0,0
437,437,21,13,0,0
438,438,22,13,0,0
439,439,23,13,0,0
440,440,24,13,0,0
441,441,25,13,0,0
442,442,26,13,0,0
443,443,27,13,0,0
444,444,28,13,0,0
445,445,29,13,0,0
446,446,30,13,0,0
447,447,31,13,0,0
448,448,0,14,0,0
449,449,1,14,0,0
450,450,2,14,0,0
451,451,3,14,0,0
452,452,4,14,0,0
453,453,5,14,0,0
454,454,6,14,0,0
455,455,7,14,0,0
456,456,8,14,0,0
457,457,9,14,0,0
458,458,10,14,0,0
459,459,11,14,0,0
460,460,12,14,0,0
461,461,13,14,0,0
462,462,14,14,0,0
463,463,15,14,0,0
464,464,16,14,0,0
465,465,17,14,0,0
466,466,18,14,0,0
467,467,19,14,0,0
468,468,20,14,0,0
469,469,21,14,0,0
470,470,22,14,0,0
471,471,23,14,0,0
472,472,24,14,0,0
473,473,25,14,0,0
474,474,26,14,0,0
475,475,27,14,0,0
476,476,28,14,0,0
477,477,29,14,0,0
478,478,30,14,0,0
479,479,31,14,0,0
480,480,0,15,0,0
481,481,1,15,0,0
482,482,2,15,0,0
483,483,3,15,0,0
484,484,4,15,0,0
485,485,5,15,0,0
486,486,6,15,0,0
487,487,7,15,0,0
488,488,8,15,0,0
489,489,9,15,0,0
490,490,10,15,0,0
491,491,11,15,0,0
492,492,12,15,0,0
493,493,13,15,0,0
494,494,14,15,0,0
495,495,15,15,0,0
496,496,16,15,0,0
497,497,17,15,0,0
498,498,18,15,0,0
499,499,19,15,0,0
500,500,20,15,0,0
501,501,21,15,0,0
502,502,22,15,0,0
503,503,23,15,0,0
504,504,24,15,0,0
505,505,25,15,0,0
506,506,26,15,0,0
507,507,27,15,0,0
508,508,28,15,0,0
509,509,29,15,0,0
510,510,30,15,0,0
511,511,31,15,0,0
512,512,0,16,0,0
513,513,1,16,0,0
514,514,2,16,0,0
515,515,3,16,0,0
516,516,4,16,0,0
517,517,5,16,0,0
518,518,6,16,0,0
519,519,7,16,0,0
520,520,8,16,0,0
521,521,9,16,0,0
522,522,10,16,0,0
523,523,11,16,0,0
524,524,12,16,0,0
525,525,13,16,0,0
526,526,14,16,0,0
527,527,15,16,0,0
528,528,16,16,0,0
529,529,17,16,0,0
530,530,18,16,0,0
531,531,19,16,0,0
532,532,20,16,0,0
533,533,21,16,0,0
534,534,22,16,0,0
535,535,23,16,0,0
536,536,24,16,0,0
537,537,25,16,0,0
538,538,26,16,0,0
539,539,27,16,0,0
540,540,28,16,0,0
541,541,29,16,0,0
542,542,30,16,0,0
543,543,31,16,0,0
544,544,0,17,0,0
545,545,1,17,0,0
546,546,2,17,0,0
547,547,3,17,0,0
548,548,4,17,0,0
549,549,5,17,0,0
550,550,6,17,0,0
551,551,7,17,0,0
552,552,8,17,0,0
553,553,9,17,0,0
554,554,10,17,0,0
555,555,11,17,0,0
556,556,12,17,0,0
557,557,13,17,0,0
558,558,14,17,0,0
559,559,15,17,0,0
560,560,16,17,0,0
561,561,17,17,0,0
562,562,18,17,0,0
563,563,19,17,0,0
564,564,20,17,0,0
565,565,21,17,0,0
566,566,22,17,0,0
567,567,23,17,0,0
568,568,24,17,0,0
569,569,25,17,0,0
570,570,26,17,0,0
571,571,27,17,0,0
572,572,28,17,0,0
573,573,29,17,0,0
574,574,30,17,0,0
575,575,31,17,0,0
576,576,0,18,0,0
577,577,1,18,0,0
578,578,2,18,0,0
579,579,3,18,0,0
580,580,4,18,0,0
581,581,5,18,0,0
582,582,6,18,0,0
583,583,7,18,0,0
584,584,8,18,0,0
585,585,9,18,0,0
586,586,10,18,0,0
587,587,11,18,0,0
588,588,12,18,0,0
589,589,13,18,0,0
590,590,14,18,0,0
591,591,15,18,0,0
592,592,16,18,0,0
593,593,17,18,0,0
594,594,18,18,0,0
595,595,19,18,0,0
596,596,20,18,0,0
597,597,21,18,0,0
598,598,22,18,0,0
599,599,23,18,0,0
600,600,24,18,0,0
601,601,25,18,0,0
602,602,26,18,0,0
603,603,27,18,0,0
604,604,28,18,0,0
605,605,29,18,0,0
606,606,30,18,0,0
607,607,31,18,0,0
608,608,0,19,0,0
609,609,1,19,0,0
610,610,2,19,0,0
611,611,3,19,0,0
612,612,4,19,0,0
613,613,5,19,0,0
614,614,6,19,0,0
615,615,7,19,0,0
616,616,8,19,0,0
617,617,9,19,0,0
618,618,10,19,0,0
619,619,11,19,0,0
620,620,12,19,0,0
621,621,13,19,0,0
622,622,14,19,0,0
623,623,15,19,0,0
624,624,16,19,0,0
625,625,17,19,0,0
626,626,18,19,0,0
627,627,19,19,0,0
628,628,20,19,0,0
629,629,21,19,0,0
630,630,22,19,0,0
631,631,23,19,0,0
632,632,24,19,0,0
633,633,25,19,0,0
634,634,26,19,0,0
635,635,27,19,0,0
636,636,28,19,0,0
637,637,29,19,0,0
638,638,30,19,0,0
639,639,31,19,0,0
640,640,0,20,0,0
641,641,1,20,0,0
642,642,2,20,0,0
643,643,3,20,0,0
644,644,4,20,0,0
645,645,5,20,0,0
646,646,6,20,0,0
647,647,7,20,0,0
648,648,8,20,0,0
649,649,9,20,0,0
650,650,10,20,0,0
651,651,11,20,0,0
652,652,12,20,0,0
653,653,13,20,0,0
654,654,14,20,0,0
655,655,15,20,0,0
656,656,16,20,0,0
657,657,17,20,0,0
658,658,18,20,0,0
659,659,19,20,0,0
660,660,20,20,0,0
661,661,21,20,0,0
662,662,22,20,0,0
663,663,23,20,0,0
664,664,24,20,0,0
665,665,25,20,0,0
666,666,26,20,0,0
667,667,27,20,0,0
668,668,28,20,0,0
669,669,29,20,0,0
670,670,30,20,0,0
671,671,31,20,0,0
672,672,0,21,0,0
673,673,1,21,0,0
674,674,2,21,0,0
675,675,3,21,0,0
676,676,4,21,0,0
677,677,5,21,0,0
678,678,6,21,0,0
679,679,7,21,0,0
680,680,8,21,0,0
681,681,9,21,0,0
682,682,10,21,0,0
683,683,11,21,0,0
684,684,12,21,0,0
685,685,13,21,0,0
686,686,14,21,0,0
687,687,15,21,0,0
688,688,16,21,0,0
689,689,17,21,0,0
690,690,18,21,0,0
691,691,19,21,0,0
692,692,20,21,0,0
693,693,21,21,0,0
694,694,22,21,0,0
695,695,23,21,0,0
696,696,24,21,0,0
697,697,25,21,0,0
698,698,26,21,0,0
699,699,27,21,0,0
700,700,28,21,0,0
701,701,29,21,0,0
702,702,30,21,0,0
703,703,31,21,0,0
704,704,0,22,0,0
705,705,1,22,0,0
706,706,2,22,0,0
707,707,3,22,0,0
708,708,4,22,0,0
709,709,5,22,0,0
710,710,6,22,0,0
711,711,7,22,0,0
712,712,8,22,0,0
713,713,9,22,0,0
714,714,10,22,0,0
715,715,11,22,0,0
716,716,12,22,0,0
717,717,13,22,0,0
718,718,14,22,0,0
719,719,15,22,0,0
720,720,16,22,0,0
721,721,17,22,0,0
722,722,18,22,0,0
723,723,19,22,0,0
724,724,20,22,0,0
725,725,21,22,0,0
726,726,22,22,0,0
727,727,23,22,0,0
728,728,24,22,0,0
729,729,25,22,0,0
730,730,26,22,0,0
731,731,27,22,0,0
732,732,28,22,0,0
733,733,29,22,0,0
734,734,30,22,0,0
735,735,31,22,0,0
736,736,0,23,0,0
737,737,1,23,0,0
738,738,2,23,0,0
739,739,3,23,0,0
740,740,4,23,0,0
741,741,5,23,0,0
742,742,6,23,0,0
743,743,7,23,0,0
744,744,8,23,0,0
745,745,9,23,0,0
746,746,10,23,0,0
747,747,11,23,0,0
748,748,12,23,0,0
749,749,13,23,0,0
750,750,14,23,0,0
751,751,15,23,0,0
752,752,16,23,0,0
753,753,17,23,0,0
754,754,18,23,0,0
755,755,19,23,0,0
756,756,20,23,0,0
757,757,21,23,0,0
758,758,22,23,0,0
759,759,23,23,0,0
760,760,24,23,0,0
761,761,25,23,0,0
762,762,26,23,0,0
763,763,27,23,0,0
764,764,28,23,0,0
765,765,29,23,0,0
766,766,30,23,0,0
767,767,31,23,0,0
768,768,0,24,0,0
769,769,1,24,0,0
770,770,2,24,0,0
771,771,3,24,0,0
772,772,4,24,0,0
773,773,5,24,0,0
774,774,6,24,0,0
775,775,7,24,0,0
776,776,8,24,0,0
777,777,9,24,0,0
778,778,10,24,0,0
779,779,11,24,0,0
780,780,12,24,0,0
781,781,13,24,0,0
782,782,14,24,0,0
783,783,15,24,0,0
784,784,16,24,0,0
785,785,17,24,0,0
786,786,18,24,0,0
787,787,19,24,0,0
788,788,20,24,0,0
789,789,21,24,0,0
790,790,22,24,0,0
791,791,23,24,0,0
792,792,24,24,0,0
793,793,25,24,0,0
794,794,26,24,0,0
795,795,27,24,0,0
796,796,28,24,0,0
797,797,29,24,0,0
798,798,30,24,0,0
799,799,31,24,0,0
800,800,0,25,0,0
801,801,1,25,0,0
802,802,2,25,0,0
803,803,3,25,0,0
804,804,4,25,0,0
805,805,5,25,0,0
806,806,6,25,0,0
807,807,7,25,0,0
808,808,8,25,0,0
809,809,9,25,0,0
810,810,10,25,0,0
811,811,11,25,0,0
812,812,12,25,0,0
813,813,13,25,0,0
814,814,14,25,0,0
815,815,15,25,0,0
816,816,16,25,0,0
817,817,17,25,0,0
818,818,18,25,0,0
819,819,19,25,0,0
820,820,20,25,0,0
821,821,21,25,0,0
822,822,22,25,0,0
823,823,23,25,0,0
824,824,24,25,0,0
825,825,25,25,0,0
826,826,26,25,0,0
827,827,27,25,0,0
828,828,28,25,0,0
829,829,29,25,0,0
830,830,30,25,0,0
831,831,31,25,0,0
832,832,0,26,0,0
833,833,1,26,0,0
834,834,2,26,0,0
835,835,3,26,0,0
836,836,4,26,0,0
837,837,5,26,0,0
838,838,6,26,0,0
839,839,7,26,0,0
840,840,8,26,0,0
841,841,9,26,0,0
842,842,10,26,0,0
843,843,11,26,0,0
844,844,12,26,0,0
845,845,13,26,0,0
846,846,14,26,0,0
847,847,15,26,0,0
848,848,16,26,0,0
849,849,17,26,0,0
850,850,18,26,0,0
851,851,19,26,0,0
852,852,20,26,0,0
853,853,21,26,0,0
854,854,22,26,0,0
855,855,23,26,0,0
856,856,24,26,0,0
857,857,25,26,0,0
858,858,26,26,0,0
859,859,27,26,0,0
860,860,28,26,0,0
861,861,29,26,0,0
862,862,30,26,0,0
863,863,31,26,0,0
864,864,0,27,0,0
865,865,1,27,0,0
866,866,2,27,0,0
867,867,3,27,0,0
868,868,4,27,0,0
869,869,5,27,0,0
870,870,6,27,0,0
871,871,7,27,0,0
872,872,8,27,0,0
873,873,9,27,0,0
874,874,10,27,0,0
875,875,11,27,0,0
876,876,12,27,0,0
877,877,13,27,0,0
878,878,14,27,0,0
879,879,15,27,0,0
880,880,16,27,0,0
881,881,17,27,0,0
882,882,18,27,0,0
883,883,19,27,0,0
884,884,20,27,0,0
885,885,21,27,0,0
886,886,22,27,0,0
887,887,23,27,0,0
888,888,24,27,0,0
889,889,25,27,0,0
890,890,26,27,0,0
891,891,27,27,0,0
892,892,28,27,0,0
893,893,29,27,0,0
894,894,30,27,0,0
895,895,31,27,0,0
896,896,0,28,0,0
897,897,1,28,0,0
898,898,2,28,0,0
899,899,3,28,0,0
900,900,4,28,0,0
901,901,5,28,0,0
902,902,6,28,0,0
903,903,7,28,0,0
904,904,8,28,0,0
905,905,9,28,0,0
906,906,10,28,0,0
907,907,11,28,0,0
908,908,12,28,0,0
909,909,13,28,0,0
910,910,14,28,0,0
911,911,15,28,0,0
912,912,16,28,0,0
913,913,17,28,0,0
914,914,18,28,0,0
915,915,19,28,0,0
916,916,20,28,0,0
917,917,21,28,0,0
918,918,22,28,0,0
919,919,23,28,0,0
920,920,24,28,0,0
921,921,25,28,0,0
922,922,26,28,0,0
923,923,27,28,0,0
924,924,28,28,0,0
925,925,29,28,0,0
926,926,30,28,0,0
927,927,31,28,0,0
928,928,0,29,0,0
929,929,1,29,0,0
930,930,2,29,0,0
931,931,3,29,0,0
932,932,4,29,0,0
933,933,5,29,0,0
934,934,6,29,0,0
935,935,7,29,0,0
936,936,8,29,0,0
937,937,9,29,0,0
938,938,10,29,0,0
939,939,11,29,0,0
940,940,12,29,0,0
941,941,13,29,0,0
942,942,14,29,0,0
943,943,15,29,0,0
944,944,16,29,0,0
945,945,17,29,0,0
946,946,18,29,0,0
947,947,19,29,0,0
948,948,20,29,0,0
949,949,21,29,0,0
950,950,22,29,0,0
951,951,23,29,0,0
952,952,24,29,0,0
953,953,25,29,0,0
954,954,26,29,0,0
955,955,27,29,0,0
956,956,28,29,0,0
957,957,29,29,0,0
958,958,30,29,0,0
959,959,31,29,0,0
960,960,0,30,0,0
961,961,1,30,0,0
962,962,2,30,0,0
963,963,3,30,0,0
964,964,4,30,0,0
965,965,5,30,0,0
966,966,6,30,0,0
967,967,7,30,0,0
968,968,8,30,0,0
969,969,9,30,0,0
970,970,10,30,0,0
971,971,11,30,0,0
972,972,12,30,0,0
973,973,13,30,0,0
974,974,14,30,0,0
975,975,15,30,0,0
976,976,16,30,0,0
977,977,17,30,0,0
978,978,18,30,0,0
979,979,19,30,0,0
980,980,20,30,0,0
981,981,21,30,0,0
982,982,22,30,0,0
983,983,23,30,0,0
984,984,24,30,0,0
985,985,25,30,0,0
986,986,26,30,0,0
987,987,27,30,0,0
988,988,28,30,0,0
989,989,29,30,0,0
990,990,30,30,0,0
991,991,31,30,0,0
992,992,0,31,0,0
993,993,1,31,0,0
994,994,2,31,0,0
995,995,3,31,0,0
996,996,4,31,0,0
997,997,5,31,0,0
998,998,6,31,0,0
999,999,7,31,0,0
1000,1000,8,31,0,0
1001,1001,9,31,0,0
1002,1002,10,31,0,0
1003,1003,11,31,0,0
1004,1004,12,31,0,0
1005,1005,13,31,0,0
1006,1006,14,31,0,0
1007,1007,15,31,0,0
1008,1008,16,31,0,0
1009,1009,17,31,0,0
1010,1010,18,31,0,0
1011,1011,19,31,0,0
1012,1012,20,31,0,0
1013,1013,21,31,0,0
1014,1014,22,31,0,0
1015,1015,23,31,0,0
1016,1016,24,31,0,0
1017,1017,25,31,0,0
1018,1018,26,31,0,0
1019,1019,27,31,0,0
1020,1020,28,31,0,0
1021,1021,29,31,0,0
1022,1022,30,31,0,0
1023,1023,31,31,0,0
