logical_idx,local_idx,x,y,z,board_id
489,489,9,8,4,0
490,490,0,9,4,0
491,491,1,9,4,0
492,492,2,9,4,0
493,493,3,9,4,0
494,494,4,9,4,0
495,495,5,9,4,0
496,496,6,9,4,0
497,497,7,9,4,0
498,498,8,9,4,0
499,499,9,9,4,0
500,500,0,0,5,0
501,501,1,0,5,0
502,502,2,0,5,0
503,503,3,0,5,0
504,504,4,0,5,0
505,505,5,0,5,0
506,506,6,0,5,0
507,507,7,0,5,0
508,508,8,0,5,0
509,509,9,0,5,0
510,510,0,1,5,0
511,511,1,1,5,0
512,512,2,1,5,0
513,513,3,1,5,0
514,514,4,1,5,0
515,515,5,1,5,0
516,516,6,1,5,0
517,517,7,1,5,0
518,518,8,1,5,0
519,519,9,1,5,0
520,520,0,2,5,0
521,521,1,2,5,0
522,522,2,2,5,0
523,523,3,2,5,0
524,524,4,2,5,0
525,525,5,2,5,0
526,526,6,2,5,0
527,527,7,2,5,0
528,528,8,2,5,0
529,529,9,2,5,0
530,530,0,3,5,0
531,531,1,3,5,0
532,532,2,3,5,0
533,533,3,3,5,0
534,534,4,3,5,0
535,535,5,3,5,0
536,536,6,3,5,0
537,537,7,3,5,0
538,538,8,3,5,0
539,539,9,3,5,0
540,540,0,4,5,0
541,541,1,4,5,0
542,542,2,4,5,0
543,543,3,4,5,0
544,544,4,4,5,0
545,545,5,4,5,0
546,546,6,4,5,0
547,547,7,4,5,0
548,548,8,4,5,0
549,549,9,4,5,0
550,550,0,5,5,0
551,551,1,5,5,0
552,552,2,5,5,0
553,553,3,5,5,0
554,554,4,5,5,0
555,555,5,5,5,0
556,556,6,5,5,0
557,557,7,5,5,0
558,558,8,5,5,0
559,559,9,5,5,0
560,560,0,6,5,0
561,561,1,6,5,0
562,562,2,6,5,0
563,563,3,6,5,0
564,564,4,6,5,0
565,565,5,6,5,0
566,566,6,6,5,0
567,567,7,6,5,0
568,568,8,6,5,0
569,569,9,6,5,0
570,570,0,7,5,0
571,571,1,7,5,0
572,572,2,7,5,0
573,573,3,7,5,0
574,574,4,7,5,0
575,575,5,7,5,0
576,576,6,7,5,0
577,577,7,7,5,0
578,578,8,7,5,0
579,579,9,7,5,0
580,580,0,8,5,0
581,581,1,8,5,0
582,582,2,8,5,0
583,583,3,8,5,0
584,584,4,8,5,0
585,585,5,8,5,0
586,586,6,8,5,0
587,587,7,8,5,0
588,588,8,8,5,0
589,589,9,8,5,0
590,590,0,9,5,0
591,591,1,9,5,0
592,592,2,9,5,0
593,593,3,9,5,0
594,594,4,9,5,0
595,595,5,9,5,0
596,596,6,9,5,0
597,597,7,9,5,0
598,598,8,9,5,0
599,599,9,9,5,0
600,600,0,0,6,0
601,601,1,0,6,0
602,602,2,0,6,0
603,603,3,0,6,0
604,604,4,0,6,0
605,605,5,0,6,0
606,606,6,0,6,0
607,607,7,0,6,0
608,608,8,0,6,0
609,609,9,0,6,0
610,610,0,1,6,0
611,611,1,1,6,0
612,612,2,1,6,0
613,613,3,1,6,0
614,614,4,1,6,0
615,615,5,1,6,0
616,616,6,1,6,0
617,617,7,1,6,0
618,618,8,1,6,0
619,619,9,1,6,0
620,620,0,2,6,0
621,621,1,2,6,0
622,622,2,2,6,0
623,623,3,2,6,0
624,624,4,2,6,0
625,625,5,2,6,0
626,626,6,2,6,0
627,627,7,2,6,0
628,628,8,2,6,0
629,629,9,2,6,0
630,630,0,3,6,0
631,631,1,3,6,0
632,632,2,3,6,0
633,633,3,3,6,0
634,634,4,3,6,0
635,635,5,3,6,0
636,636,6,3,6,0
637,637,7,3,6,0
638,638,8,3,6,0
639,639,9,3,6,0
640,640,0,4,6,0
641,641,1,4,6,0
642,642,2,4,6,0
643,643,3,4,6,0
644,644,4,4,6,0
645,645,5,4,6,0
646,646,6,4,6,0
647,647,7,4,6,0
648,648,8,4,6,0
649,649,9,4,6,0
650,650,0,5,6,0
651,651,1,5,6,0
652,652,2,5,6,0
653,653,3,5,6,0
654,654,4,5,6,0
655,655,5,5,6,0
656,656,6,5,6,0
657,657,7,5,6,0
658,658,8,5,6,0
659,659,9,5,6,0
660,660,0,6,6,0
661,661,1,6,6,0
662,662,2,6,6,0
663,663,3,6,6,0
664,664,4,6,6,0
665,665,5,6,6,0
666,666,6,6,6,0
667,667,7,6,6,0
668,668,8,6,6,0
669,669,9,6,6,0
670,670,0,7,6,0
671,671,1,7,6,0
672,672,2,7,6,0
673,673,3,7,6,0
674,674,4,7,6,0
675,675,5,7,6,0
676,676,6,7,6,0
677,677,7,7,6,0
678,678,8,7,6,0
679,679,9,7,6,0
680,680,0,8,6,0
681,681,1,8,6,0
682,682,2,8,6,0
683,683,3,8,6,0
684,684,4,8,6,0
685,685,5,8,6,0
686,686,6,8,6,0
687,687,7,8,6,0
688,688,8,8,6,0
689,689,9,8,6,0
690,690,0,9,6,0
691,691,1,9,6,0
692,692,2,9,6,0
693,693,3,9,6,0
694,694,4,9,6,0
695,695,5,9,6,0
696,696,6,9,6,0
697,697,7,9,6,0
698,698,8,9,6,0
699,699,9,9,6,0
700,700,0,0,7,0
701,701,1,0,7,0
702,702,2,0,7,0
703,703,3,0,7,0
704,704,4,0,7,0
705,705,5,0,7,0
706,706,6,0,7,0
707,707,7,0,7,0
708,708,8,0,7,0
709,709,9,0,7,0
710,710,0,1,7,0
711,711,1,1,7,0
712,712,2,1,7,0
713,713,3,1,7,0
714,714,4,1,7,0
715,715,5,1,7,0
716,716,6,1,7,0
717,717,7,1,7,0
718,718,8,1,7,0
719,719,9,1,7,0
720,720,0,2,7,0
721,721,1,2,7,0
722,722,2,2,7,0
723,723,3,2,7,0
724,724,4,2,7,0
725,725,5,2,7,0
726,726,6,2,7,0
727,727,7,2,7,0
728,728,8,2,7,0
729,729,9,2,7,0
730,730,0,3,7,0
731,731,1,3,7,0
732,732,2,3,7,0
733,733,3,3,7,0
734,734,4,3,7,0
735,735,5,3,7,0
736,736,6,3,7,0
737,737,7,3,7,0
738,738,8,3,7,0
739,739,9,3,7,0
740,740,0,4,7,0
741,741,1,4,7,0
742,742,2,4,7,0
743,743,3,4,7,0
744,744,4,4,7,0
745,745,5,4,7,0
746,746,6,4,7,0
747,747,7,4,7,0
748,748,8,4,7,0
749,749,9,4,7,0
750,750,0,5,7,0
751,751,1,5,7,0
752,752,2,5,7,0
753,753,3,5,7,0
754,754,4,5,7,0
755,755,5,5,7,0
756,756,6,5,7,0
757,757,7,5,7,0
758,758,8,5,7,0
759,759,9,5,7,0
760,760,0,6,7,0
761,761,1,6,7,0
762,762,2,6,7,0
763,763,3,6,7,0
764,764,4,6,7,0
765,765,5,6,7,0
766,766,6,6,7,0
767,767,7,6,7,0
768,768,8,6,7,0
769,769,9,6,7,0
770,770,0,7,7,0
771,771,1,7,7,0
772,772,2,7,7,0
773,773,3,7,7,0
774,774,4,7,7,0
775,775,5,7,7,0
776,776,6,7,7,0
777,777,7,7,7,0
778,778,8,7,7,0
779,779,9,7,7,0
780,780,0,8,7,0
781,781,1,8,7,0
782,782,2,8,7,0
783,783,3,8,7,0
784,784,4,8,7,0
785,785,5,8,7,0
786,786,6,8,7,0
787,787,7,8,7,0
788,788,8,8,7,0
789,789,9,8,7,0
790,790,0,9,7,0
791,791,1,9,7,0
792,792,2,9,7,0
793,793,3,9,7,0
794,794,4,9,7,0
795,795,5,9,7,0
796,796,6,9,7,0
797,797,7,9,7,0
798,798,8,9,7,0
799,799,9,9,7,0
800,800,0,0,8,0
801,801,1,0,8,0
802,802,2,0,8,0
803,803,3,0,8,0
804,804,4,0,8,0
805,805,5,0,8,0
806,806,6,0,8,0
807,807,7,0,8,0
808,808,8,0,8,0
809,809,9,0,8,0
810,810,0,1,8,0
811,811,1,1,8,0
812,812,2,1,8,0
813,813,3,1,8,0
814,814,4,1,8,0
815,815,5,1,8,0
816,816,6,1,8,0
817,817,7,1,8,0
818,818,8,1,8,0
819,819,9,1,8,0
820,820,0,2,8,0
821,821,1,2,8,0
822,822,2,2,8,0
823,823,3,2,8,0
824,824,4,2,8,0
825,825,5,2,8,0
826,826,6,2,8,0
827,827,7,2,8,0
828,828,8,2,8,0
829,829,9,2,8,0
830,830,0,3,8,0
831,831,1,3,8,0
832,832,2,3,8,0
833,833,3,3,8,0
834,834,4,3,8,0
835,835,5,3,8,0
836,836,6,3,8,0
837,837,7,3,8,0
838,838,8,3,8,0
839,839,9,3,8,0
840,840,0,4,8,0
841,841,1,4,8,0
842,842,2,4,8,0
843,843,3,4,8,0
844,844,4,4,8,0
845,845,5,4,8,0
846,846,6,4,8,0
847,847,7,4,8,0
848,848,8,4,8,0
849,849,9,4,8,0
850,850,0,5,8,0
851,851,1,5,8,0
852,852,2,5,8,0
853,853,3,5,8,0
854,854,4,5,8,0
855,855,5,5,8,0
856,856,6,5,8,0
857,857,7,5,8,0
858,858,8,5,8,0
859,859,9,5,8,0
860,860,0,6,8,0
861,861,1,6,8,0
862,862,2,6,8,0
863,863,3,6,8,0
864,864,4,6,8,0
865,865,5,6,8,0
866,866,6,6,8,0
867,867,7,6,8,0
868,868,8,6,8,0
869,869,9,6,8,0
870,870,0,7,8,0
871,871,1,7,8,0
872,872,2,7,8,0
873,873,3,7,8,0
874,874,4,7,8,0
875,875,5,7,8,0
876,876,6,7,8,0
877,877,7,7,8,0
